"Pop","position","variable","value","winlens"
"All",62000.5,"Pi",0.000166836074430074,9992
"All",63000.5,"Pi",0.000200339966492511,9992
"All",64000.5,"Pi",0.00020622708386035,9888
"All",65000.5,"Pi",0.000221874027745066,9888
"All",66000.5,"Pi",0.000223782191633446,9888
"All",67000.5,"Pi",0.000244935551310345,9888
"All",68000.5,"Pi",0.000220396892718587,9876
"All",69000.5,"Pi",0.000216612317990158,9876
"All",70000.5,"Pi",0.000141188550892055,9814
"All",71000.5,"Pi",0.00013034579525899,9817
"All",72000.5,"Pi",0.000132267759660365,9817
"All",73000.5,"Pi",9.81666198531052e-05,9817
"All",74000.5,"Pi",0.000132390290123554,9926
"All",75000.5,"Pi",0.000116875661566753,9926
"All",76000.5,"Pi",0.000116875661566753,9926
"All",77000.5,"Pi",9.21101868109726e-05,9926
"All",78000.5,"Pi",8.98834227737579e-05,9938
"All",79000.5,"Pi",0.000421986199940199,9898
"All",80000.5,"Pi",0.00120568527479189,9960
"All",81000.5,"Pi",0.00179972341280131,9896
"All",82000.5,"Pi",0.00268002838046908,9890
"All",83000.5,"Pi",0.00289696999428575,9890
"All",84000.5,"Pi",0.00307279444963784,9890
"All",85000.5,"Pi",0.00334720408999362,9871
"All",86000.5,"Pi",0.00410604808056861,9837
"All",87000.5,"Pi",0.00486746501460989,9835
"All",88000.5,"Pi",0.00561165794458521,9835
"All",89000.5,"Pi",0.00615213107125347,9839
"All",90000.5,"Pi",0.0057817973204425,9721
"All",91000.5,"Pi",0.00533734042011054,9785
"All",92000.5,"Pi",0.0046351866572659,9718
"All",93000.5,"Pi",0.00440858073688806,9718
"All",94000.5,"Pi",0.00421164709435594,9689
"All",95000.5,"Pi",0.00393784213314498,9708
"All",96000.5,"Pi",0.00316953685406949,9742
"All",97000.5,"Pi",0.00240120120917593,9744
"All",98000.5,"Pi",0.00165725040829604,9744
"All",99000.5,"Pi",0.000773237643245746,9780
"All",100000.5,"Pi",0.00041007117661399,9892
"All",101000.5,"Pi",0.000227560982964625,9892
"All",102000.5,"Pi",0.000101577443784603,9965
"All",103000.5,"Pi",0.000112829764913946,9965
"All",104000.5,"Pi",0.000131713636857374,9992
"All",105000.5,"Pi",0.000126120662927467,9992
"All",106000.5,"Pi",0.000140831443231854,9992
"All",107000.5,"Pi",0.000142683778649155,9992
"All",108000.5,"Pi",0.000163790438913039,9988
"All",109000.5,"Pi",0.00016190137958902,9988
"All",110000.5,"Pi",0.001033558140275,9994
"All",111000.5,"Pi",0.00127411902567876,9992
"All",112000.5,"Pi",0.0016816687851629,9992
"All",113000.5,"Pi",0.00230051066909233,9992
"All",114000.5,"Pi",0.00268763234580461,9994
"All",115000.5,"Pi",0.0032216069351438,9992
"All",116000.5,"Pi",0.0037939687553186,9988
"All",117000.5,"Pi",0.00410337103775527,9949
"All",118000.5,"Pi",0.00425278232671092,9953
"All",119000.5,"Pi",0.00466054772863633,9867
"All",120000.5,"Pi",0.00512252633585601,9841
"All",121000.5,"Pi",0.00546342172284562,9843
"All",122000.5,"Pi",0.00571826268630999,9344
"All",123000.5,"Pi",0.00564907107581541,8344
"All",124000.5,"Pi",0.00588006839320745,7934
"All",125000.5,"Pi",0.005794726517209,7902
"All",126000.5,"Pi",0.00576342906386007,7906
"All",127000.5,"Pi",0.00577856307815817,7945
"All",128000.5,"Pi",0.005959388462921,7945
"All",129000.5,"Pi",0.00635641326817414,7961
"All",130000.5,"Pi",0.00529042431024662,7987
"All",131000.5,"Pi",0.00505497881824035,7987
"All",132000.5,"Pi",0.00528192499650427,8484
"All",133000.5,"Pi",0.005376919938335,9453
"All",134000.5,"Pi",0.00559002448549622,9863
"All",135000.5,"Pi",0.00570868262964782,9897
"All",136000.5,"Pi",0.00554051746465685,9897
"All",137000.5,"Pi",0.00557131423363315,9854
"All",138000.5,"Pi",0.00577358454094652,9854
"All",139000.5,"Pi",0.0055539802408457,9924
"All",140000.5,"Pi",0.00549833221990383,9881
"All",141000.5,"Pi",0.00564934445391174,9756
"All",142000.5,"Pi",0.00541175676317495,9156
"All",143000.5,"Pi",0.00617635620935801,9119
"All",144000.5,"Pi",0.00606927648373355,9119
"All",145000.5,"Pi",0.00605384707166804,9119
"All",146000.5,"Pi",0.00684792803694295,9106
"All",147000.5,"Pi",0.0075583282771535,9147
"All",148000.5,"Pi",0.00791560268596018,9120
"All",149000.5,"Pi",0.00767772418467553,9120
"All",150000.5,"Pi",0.00769030964505381,9163
"All",151000.5,"Pi",0.00737636311330984,9179
"All",152000.5,"Pi",0.0070999436426056,9744
"All",153000.5,"Pi",0.00645024941496724,9812
"All",154000.5,"Pi",0.00629949406863946,9350
"All",155000.5,"Pi",0.0063403211432747,8366
"All",156000.5,"Pi",0.00540033607743313,8379
"All",157000.5,"Pi",0.00434654265486554,8355
"All",158000.5,"Pi",0.00340484847071847,8324
"All",159000.5,"Pi",0.00304815787212676,8324
"All",160000.5,"Pi",0.00253031994131966,8322
"All",161000.5,"Pi",0.00233556658518241,8165
"All",162000.5,"Pi",0.00203866700699342,7202
"All",163000.5,"Pi",0.00120544154691625,6520
"All",164000.5,"Pi",0.000809542804989321,6953
"All",165000.5,"Pi",0.00077194119800952,7933
"All",166000.5,"Pi",0.000353341082418806,7933
"All",167000.5,"Pi",0.000205681250280102,7959
"All",168000.5,"Pi",0.00016772534464891,8017
"All",169000.5,"Pi",0.000172227107815917,7917
"All",170000.5,"Pi",0.000159174564530621,7750
"All",171000.5,"Pi",0.00016002112791702,7709
"All",172000.5,"Pi",0.000154398218859836,8709
"All",173000.5,"Pi",0.000152090669215307,9335
"All",174000.5,"Pi",0.000121192919066704,9307
"All",175000.5,"Pi",9.40834262346857e-05,9311
"All",176000.5,"Pi",9.61098384920482e-05,9311
"All",177000.5,"Pi",0.000259152653210073,8899
"All",178000.5,"Pi",0.000513266576785504,8562
"All",179000.5,"Pi",0.000915918262303302,8136
"All",180000.5,"Pi",0.001020111017399,7305
"All",181000.5,"Pi",0.00112132110300107,6612
"All",182000.5,"Pi",0.00130134068426676,5612
"All",183000.5,"Pi",0.00153271127830957,4668
"All",184000.5,"Pi",0.00185036396097676,4043
"All",185000.5,"Pi",0.00241689332221997,3053
"All",186000.5,"Pi",0.003106495199559,2381
"All",187000.5,"Pi",0.00225225395766303,2793
"All",188000.5,"Pi",0.00141494439426273,2996
"All",189000.5,"Pi",0.000741434047960494,3355
"All",190000.5,"Pi",0.000575413192437533,4323
"All",191000.5,"Pi",0.000487568653484455,5323
"All",192000.5,"Pi",0.00041642634691671,6323
"All",193000.5,"Pi",0.000388010088609827,7239
"All",194000.5,"Pi",0.000312233855746215,7831
"All",195000.5,"Pi",0.000290941744120586,8821
"All",196000.5,"Pi",0.000278031507398131,9493
"All",197000.5,"Pi",0.000243176560664407,9443
"All",198000.5,"Pi",0.000235796285293804,9577
"All",199000.5,"Pi",9.80303228260028e-05,9717
"All",200000.5,"Pi",0.000152967977824712,9749
"All",201000.5,"Pi",0.000153788775176047,9718
"All",202000.5,"Pi",0.000149905687189156,9718
"All",203000.5,"Pi",0.000132616828477896,9802
"All",204000.5,"Pi",0.000120329205009793,9892
"All",205000.5,"Pi",9.57619695420606e-05,9889
"All",206000.5,"Pi",9.60890502729443e-05,9889
"All",207000.5,"Pi",0.000108749626088412,9939
"All",208000.5,"Pi",0.000106959731993191,9939
"All",209000.5,"Pi",0.000104776726043751,9966
"All",210000.5,"Pi",5.07205180452713e-05,9966
"All",211000.5,"Pi",3.95576642163442e-05,9971
"All",212000.5,"Pi",3.95576642163442e-05,9971
"All",213000.5,"Pi",3.95576642163442e-05,9971
"All",214000.5,"Pi",5.15803445236017e-05,9772
"All",215000.5,"Pi",0.000107952632717628,9773
"All",216000.5,"Pi",9.68616142097465e-05,9727
"All",217000.5,"Pi",9.68234924657613e-05,9690
"All",218000.5,"Pi",9.31021291290967e-05,9672
"All",219000.5,"Pi",0.000120097180469857,9672
"All",220000.5,"Pi",0.000190026714956361,9534
"All",221000.5,"Pi",0.000190907766111059,9490
"All",222000.5,"Pi",0.000196834466273995,9490
"All",223000.5,"Pi",0.000200772976286426,9490
"All",224000.5,"Pi",0.00019639592694358,9524
"All",225000.5,"Pi",0.000143364603824075,9467
"All",226000.5,"Pi",0.000159017395044143,9238
"All",227000.5,"Pi",0.000165368786407994,9232
"All",228000.5,"Pi",0.000179014594108934,9250
"All",229000.5,"Pi",0.00015482868313057,9250
"All",230000.5,"Pi",9.2967222019967e-05,9388
"All",231000.5,"Pi",0.000118000929032889,9408
"All",232000.5,"Pi",0.000112344990490902,9381
"All",233000.5,"Pi",0.000116845504332009,9175
"All",234000.5,"Pi",0.000115127953975826,9315
"All",235000.5,"Pi",0.000118669092312103,9352
"All",236000.5,"Pi",0.000109438577481607,9617
"All",237000.5,"Pi",8.91493069801493e-05,9526
"All",238000.5,"Pi",7.61137356135162e-05,9460
"All",239000.5,"Pi",0.000120708501131832,9456
"All",240000.5,"Pi",0.000130001079383322,9456
"All",241000.5,"Pi",0.000109397534603414,9412
"All",242000.5,"Pi",0.000276298934259178,9414
"All",243000.5,"Pi",0.000526493138080652,9591
"All",244000.5,"Pi",0.000518607524839133,9592
"All",245000.5,"Pi",0.000517458161774038,9614
"All",246000.5,"Pi",0.000522402185091346,9598
"All",247000.5,"Pi",0.000519086726424511,9732
"All",248000.5,"Pi",0.00052522679366114,9726
"All",249000.5,"Pi",0.000479537509006965,9696
"All",250000.5,"Pi",0.000490190413617774,9563
"All",251000.5,"Pi",0.000485381747580837,9657
"All",252000.5,"Pi",0.000338880626751915,9682
"All",253000.5,"Pi",9.15218919310758e-05,9711
"All",254000.5,"Pi",9.32344136693353e-05,9735
"All",255000.5,"Pi",9.60632250348145e-05,9641
"All",256000.5,"Pi",8.87144558221015e-05,9597
"All",257000.5,"Pi",9.27597747935994e-05,9378
"All",258000.5,"Pi",9.46546913734181e-05,9382
"All",259000.5,"Pi",0.000113859975326839,9414
"All",260000.5,"Pi",9.2696377342101e-05,9429
"All",261000.5,"Pi",9.50986325482387e-05,9393
"All",262000.5,"Pi",7.97214639062367e-05,9370
"All",263000.5,"Pi",6.57863380571952e-05,9369
"All",264000.5,"Pi",0.000104712523510163,9181
"All",265000.5,"Pi",9.9582730920777e-05,9275
"All",266000.5,"Pi",0.000176807705790592,9337
"All",267000.5,"Pi",0.000168844400266721,9556
"All",268000.5,"Pi",0.000157923549915269,9624
"All",269000.5,"Pi",0.000136833661603448,9626
"All",270000.5,"Pi",0.000140948810667186,9744
"All",271000.5,"Pi",0.000241773496010192,9723
"All",272000.5,"Pi",0.000241202924451785,9746
"All",273000.5,"Pi",0.000289145152747718,9744
"All",274000.5,"Pi",0.00026190675207765,9932
"All",275000.5,"Pi",0.000254344095102763,9932
"All",276000.5,"Pi",0.000180222122947838,9877
"All",277000.5,"Pi",0.000201057956974366,9816
"All",278000.5,"Pi",0.000201098930676623,9814
"All",279000.5,"Pi",0.00021448831104769,9792
"All",280000.5,"Pi",0.000271148325459879,9787
"All",281000.5,"Pi",0.000166494037965169,9842
"All",282000.5,"Pi",0.000164576955611145,9842
"All",283000.5,"Pi",0.000124791409707611,9845
"All",284000.5,"Pi",0.00016204463858701,9784
"All",285000.5,"Pi",0.000189042895271007,9784
"All",286000.5,"Pi",0.00019354524950521,9847
"All",287000.5,"Pi",0.000173205449582564,9886
"All",288000.5,"Pi",0.000183803103213417,9622
"All",289000.5,"Pi",0.000177071788634884,9592
"All",290000.5,"Pi",0.000116176437732908,9531
"All",291000.5,"Pi",0.000168049253708541,9351
"All",292000.5,"Pi",0.000170066997749639,9351
"All",293000.5,"Pi",0.000161996021585249,9351
"All",294000.5,"Pi",0.000157223158369828,9412
"All",295000.5,"Pi",0.000146788402111988,9409
"All",296000.5,"Pi",0.000138805374258383,9409
"All",297000.5,"Pi",0.000286851976282457,9431
"All",298000.5,"Pi",0.000323550201843625,9697
"All",299000.5,"Pi",0.00031988905351824,9749
"All",300000.5,"Pi",0.000320775474986328,9782
"All",301000.5,"Pi",0.00027120306756479,9789
"All",302000.5,"Pi",0.00027120306756479,9789
"All",303000.5,"Pi",0.000276875312581544,9789
"All",304000.5,"Pi",0.00023272725670681,9789
"All",305000.5,"Pi",0.000224199076843584,9755
"All",306000.5,"Pi",0.000237406089713115,9752
"All",307000.5,"Pi",9.19847252288009e-05,9752
"All",308000.5,"Pi",4.39762639086026e-05,9721
"All",309000.5,"Pi",4.2582882130807e-05,9596
"All",310000.5,"Pi",3.66650935675782e-05,9601
"All",311000.5,"Pi",3.84700225983425e-05,9641
"All",312000.5,"Pi",8.87009871829031e-05,9641
"All",313000.5,"Pi",0.000125437622135099,9641
"All",314000.5,"Pi",0.000134591910882973,9538
"All",315000.5,"Pi",0.000137597587479663,9472
"All",316000.5,"Pi",0.000168372342216122,9475
"All",317000.5,"Pi",0.000171104077488452,9434
"All",318000.5,"Pi",0.000169787988771579,9396
"All",319000.5,"Pi",0.000176486705462233,9467
"All",320000.5,"Pi",0.000180740028527194,9453
"All",321000.5,"Pi",0.000176724983279915,9561
"All",322000.5,"Pi",0.000129907804363583,9561
"All",323000.5,"Pi",9.72715601307886e-05,9512
"All",324000.5,"Pi",8.70016738243011e-05,9567
"All",325000.5,"Pi",7.63562336995051e-05,9670
"All",326000.5,"Pi",3.29099269607747e-05,9670
"All",327000.5,"Pi",3.11487950455093e-05,9611
"All",328000.5,"Pi",9.2942868853957e-05,9636
"All",329000.5,"Pi",0.000151024991260986,9690
"All",330000.5,"Pi",0.000329181451950919,9732
"All",331000.5,"Pi",0.000382385158692361,9627
"All",332000.5,"Pi",0.000407247846936929,9627
"All",333000.5,"Pi",0.000510058593086966,9528
"All",334000.5,"Pi",0.000642445657508286,9520
"All",335000.5,"Pi",0.00079670440743938,9489
"All",336000.5,"Pi",0.000841193411533123,9377
"All",337000.5,"Pi",0.00091001991770685,9477
"All",338000.5,"Pi",0.000843192137907098,9521
"All",339000.5,"Pi",0.000872257315908193,9521
"All",340000.5,"Pi",0.000730102172593745,9521
"All",341000.5,"Pi",0.000709476770687213,9621
"All",342000.5,"Pi",0.000688663973397216,9619
"All",343000.5,"Pi",0.00057254975336849,9767
"All",344000.5,"Pi",0.000467319168327007,9823
"All",345000.5,"Pi",0.000333622004354319,9854
"All",346000.5,"Pi",0.000322471509873978,9842
"All",347000.5,"Pi",0.000250064272085562,9747
"All",348000.5,"Pi",0.000252000039452783,9747
"All",349000.5,"Pi",0.00019228622514394,9747
"All",350000.5,"Pi",0.000571622885600481,9747
"All",351000.5,"Pi",0.0012545717386304,9777
"All",352000.5,"Pi",0.00125045628791623,9779
"All",353000.5,"Pi",0.00125045628791623,9779
"All",354000.5,"Pi",0.00124615640883655,9779
"All",355000.5,"Pi",0.00123750152402231,9779
"All",356000.5,"Pi",0.00120228208228986,9903
"All",357000.5,"Pi",0.00120352911552661,9998
"All",358000.5,"Pi",0.0012016419456398,9998
"All",359000.5,"Pi",0.00116594747520933,9998
"All",360000.5,"Pi",0.000757420127331846,9998
"All",361000.5,"Pi",5.45013477088949e-05,10000
"All",362000.5,"Pi",5.2722371967655e-05,10000
"All",363000.5,"Pi",5.64959568733154e-05,10000
"All",364000.5,"Pi",3.73640174023002e-05,9936
"All",365000.5,"Pi",8.24865844007217e-05,9936
"All",366000.5,"Pi",8.24865844007217e-05,9936
"All",367000.5,"Pi",0.00133188434733417,9936
"All",368000.5,"Pi",0.00139711716338925,9887
"All",369000.5,"Pi",0.00140654989885254,9887
"All",370000.5,"Pi",0.00147667846661306,9517
"All",371000.5,"Pi",0.00152969750730263,9517
"All",372000.5,"Pi",0.0016376803754307,9517
"All",373000.5,"Pi",0.00164931133307485,9517
"All",374000.5,"Pi",0.00165371097502891,9581
"All",375000.5,"Pi",0.00181453766359427,9581
"All",376000.5,"Pi",0.00193185954751948,9394
"All",377000.5,"Pi",0.000648604717266939,8645
"All",378000.5,"Pi",0.000653430369307971,7694
"All",379000.5,"Pi",0.000737112609191802,6694
"All",380000.5,"Pi",0.000783289120895533,6064
"All",381000.5,"Pi",0.000796084967854515,5309
"All",382000.5,"Pi",0.000609621018538592,5309
"All",383000.5,"Pi",0.000595743687041128,5309
"All",384000.5,"Pi",0.000654197715080445,5309
"All",385000.5,"Pi",0.000546902249600054,5309
"All",386000.5,"Pi",0.000464832056246739,5496
"All",387000.5,"Pi",0.000447901318277242,5788
"All",388000.5,"Pi",0.000396964689719395,6719
"All",389000.5,"Pi",0.000416353993779948,7719
"All",390000.5,"Pi",0.000522431055186456,8719
"All",391000.5,"Pi",0.000989913094541054,9474
"All",392000.5,"Pi",0.00129530273519185,9474
"All",393000.5,"Pi",0.00137963056217982,9474
"All",394000.5,"Pi",0.0014508900417106,9474
"All",395000.5,"Pi",0.00132714853400265,9474
"All",396000.5,"Pi",0.00137439563634791,9474
"All",397000.5,"Pi",0.00137902108556226,9931
"All",398000.5,"Pi",0.00166504941599281,10000
"All",399000.5,"Pi",0.00196666666666667,10000
"All",400000.5,"Pi",0.00214659230025461,9979
"All",401000.5,"Pi",0.00195139352388443,9979
"All",402000.5,"Pi",0.00165578622564708,9979
"All",403000.5,"Pi",0.00165447169514201,9979
"All",404000.5,"Pi",0.00168621850720295,9979
"All",405000.5,"Pi",0.00165769499596952,9979
"All",406000.5,"Pi",0.00157815047752155,9936
"All",407000.5,"Pi",0.00153749495422998,9936
"All",408000.5,"Pi",0.00125483623097313,9919
"All",409000.5,"Pi",0.000906697348251294,9919
"All",410000.5,"Pi",0.000606841972350335,9937
"All",411000.5,"Pi",0.000353200185883372,9901
"All",412000.5,"Pi",0.000415621219445446,9836
"All",413000.5,"Pi",0.000352262654402708,9834
"All",414000.5,"Pi",0.000208437602384671,9834
"All",415000.5,"Pi",0.000217994266367066,9834
"All",416000.5,"Pi",0.00021704521772337,9877
"All",417000.5,"Pi",0.000283165521897631,9833
"All",418000.5,"Pi",0.000302032737240093,9850
"All",419000.5,"Pi",0.000349574251690907,9850
"All",420000.5,"Pi",0.000387274243144211,9853
"All",421000.5,"Pi",0.000360751875013004,9889
"All",422000.5,"Pi",0.000352482591357025,9913
"All",423000.5,"Pi",0.000359515903146195,9915
"All",424000.5,"Pi",0.000384821441600324,9913
"All",425000.5,"Pi",0.00039781861403555,9913
"All",426000.5,"Pi",0.00054659736138147,9877
"All",427000.5,"Pi",0.000480036674273028,9921
"All",428000.5,"Pi",0.000451781110304197,9921
"All",429000.5,"Pi",0.000436663877046822,9862
"All",430000.5,"Pi",0.000477952277833807,9715
"All",431000.5,"Pi",0.000490357704581866,9393
"All",432000.5,"Pi",0.000649903069919477,9108
"All",433000.5,"Pi",0.000717437729301127,8178
"All",434000.5,"Pi",0.000724838222186909,8006
"All",435000.5,"Pi",0.000793800410840253,7006
"All",436000.5,"Pi",0.000662774693755171,6167
"All",437000.5,"Pi",0.000769973678118368,6167
"All",438000.5,"Pi",0.000828657764692839,6167
"All",439000.5,"Pi",0.000771556096571313,6200
"All",440000.5,"Pi",0.000706324593048059,6017
"All",441000.5,"Pi",0.000676058462091019,6339
"All",442000.5,"Pi",0.000390259289889858,6665
"All",443000.5,"Pi",0.000321036857487104,7595
"All",444000.5,"Pi",0.000304247870652328,7769
"All",445000.5,"Pi",0.000297113791262346,8769
"All",446000.5,"Pi",0.000564442769978718,9644
"All",447000.5,"Pi",0.000480876924402383,9490
"All",448000.5,"Pi",0.000474552586209345,9490
"All",449000.5,"Pi",0.000468637397991546,9489
"All",450000.5,"Pi",0.000439065626449819,9470
"All",451000.5,"Pi",0.000468190717880019,8684
"All",452000.5,"Pi",0.000582641476325806,8684
"All",453000.5,"Pi",0.000740194915994261,8684
"All",454000.5,"Pi",0.000955298355566802,8617
"All",455000.5,"Pi",0.00111032319676487,8617
"All",456000.5,"Pi",0.00117594176113646,8421
"All",457000.5,"Pi",0.001370037117658,8575
"All",458000.5,"Pi",0.00151029314305622,8575
"All",459000.5,"Pi",0.0017574007006039,8602
"All",460000.5,"Pi",0.001780122044117,8951
"All",461000.5,"Pi",0.00173451255900811,9737
"All",462000.5,"Pi",0.00166772458885213,9737
"All",463000.5,"Pi",0.00160573487021329,9737
"All",464000.5,"Pi",0.00145449186810818,9804
"All",465000.5,"Pi",0.00133002271611696,9769
"All",466000.5,"Pi",0.00102162367335962,9963
"All",467000.5,"Pi",0.000897318280693372,9963
"All",468000.5,"Pi",0.000747532119551499,9849
"All",469000.5,"Pi",0.000565539149696931,9713
"All",470000.5,"Pi",0.000487282399289066,9713
"All",471000.5,"Pi",0.000459883286439409,9713
"All",472000.5,"Pi",0.000482971802871801,9713
"All",473000.5,"Pi",0.000431438749197592,9617
"All",474000.5,"Pi",0.000426748791378251,9617
"All",475000.5,"Pi",0.000459419980645418,9652
"All",476000.5,"Pi",0.000475257940928638,9654
"All",477000.5,"Pi",0.000577818206252602,9654
"All",478000.5,"Pi",0.000616534897479811,9698
"All",479000.5,"Pi",0.000663174007481972,9834
"All",480000.5,"Pi",0.000686069800923543,9834
"All",481000.5,"Pi",0.000658989540843409,9834
"All",482000.5,"Pi",0.00058825560914962,9834
"All",483000.5,"Pi",0.000589720124153896,9908
"All",484000.5,"Pi",0.000549554205357985,9868
"All",485000.5,"Pi",0.000503721253073674,9848
"All",486000.5,"Pi",0.000459144312507892,9848
"All",487000.5,"Pi",0.000363916084630934,9844
"All",488000.5,"Pi",0.000320908963537455,9914
"All",489000.5,"Pi",0.000303744276247426,9914
"All",490000.5,"Pi",0.000306191816686967,9779
"All",491000.5,"Pi",0.00028123781758351,9779
"All",492000.5,"Pi",0.000285059932321006,9779
"All",493000.5,"Pi",0.000252254641642228,9797
"All",494000.5,"Pi",0.000254909064253989,9769
"All",495000.5,"Pi",0.000252650943583486,9596
"All",496000.5,"Pi",0.000258799377053965,9518
"All",497000.5,"Pi",0.000208398086202416,9522
"All",498000.5,"Pi",0.000204435069078219,9522
"All",499000.5,"Pi",0.000136120202461109,9522
"All",500000.5,"Pi",0.00013665491869786,9657
"All",501000.5,"Pi",0.00012011267704176,9657
"All",502000.5,"Pi",0.000178001218990158,9657
"All",503000.5,"Pi",0.000172658288139079,9628
"All",504000.5,"Pi",0.000210421985594786,9696
"All",505000.5,"Pi",0.000429215187123067,9792
"All",506000.5,"Pi",0.000505297187581599,9834
"All",507000.5,"Pi",0.000545204939278638,9834
"All",508000.5,"Pi",0.000607858016473703,9832
"All",509000.5,"Pi",0.000832953353329345,9665
"All",510000.5,"Pi",0.00100372998739893,9282
"All",511000.5,"Pi",0.00119888362916032,8918
"All",512000.5,"Pi",0.00126561928055639,8640
"All",513000.5,"Pi",0.00142512062869897,7673
"All",514000.5,"Pi",0.00155698447660706,6673
"All",515000.5,"Pi",0.00140628868531815,5770
"All",516000.5,"Pi",0.00150560526505689,4806
"All",517000.5,"Pi",0.00172654988883585,3806
"All",518000.5,"Pi",0.00212120164950354,2808
"All",519000.5,"Pi",0.00194661480546362,1975
"All",520000.5,"Pi",0.00167256165255443,1358
"All",521000.5,"Pi",0.0012153024069608,722
"All",522000.5,"Pi",NA,0
"All",523000.5,"Pi",NA,0
"All",524000.5,"Pi",0.00612565781029393,168
"All",525000.5,"Pi",0.00171802114487563,1168
"All",526000.5,"Pi",0.0012627518458473,2168
"All",527000.5,"Pi",0.00110431584488188,3168
"All",528000.5,"Pi",0.00138806255852575,4168
"All",529000.5,"Pi",0.00143710413659009,5168
"All",530000.5,"Pi",0.00134157391743027,6107
"All",531000.5,"Pi",0.00141482569543132,7107
"All",532000.5,"Pi",0.00146454216091753,7904
"All",533000.5,"Pi",0.00135815908479491,8847
"All",534000.5,"Pi",0.00126516871525875,9640
"All",535000.5,"Pi",0.00121936898144524,9640
"All",536000.5,"Pi",0.00122887564169957,9640
"All",537000.5,"Pi",0.00114995172107832,9640
"All",538000.5,"Pi",0.000958557310249312,9633
"All",539000.5,"Pi",0.000814454729358098,9633
"All",540000.5,"Pi",0.000806530692747026,9694
"All",541000.5,"Pi",0.000679387644676425,9694
"All",542000.5,"Pi",0.000566300096746716,9897
"All",543000.5,"Pi",0.000527039835247678,9907
"All",544000.5,"Pi",0.000474384780528676,9857
"All",545000.5,"Pi",0.000429538628807035,9857
"All",546000.5,"Pi",0.000349698101666356,9809
"All",547000.5,"Pi",0.000384249868007892,9700
"All",548000.5,"Pi",0.000346875028635517,9707
"All",549000.5,"Pi",0.000325263410710097,9573
"All",550000.5,"Pi",0.000325357265572375,9573
"All",551000.5,"Pi",0.000300980340525902,9571
"All",552000.5,"Pi",0.000384941670625823,9571
"All",553000.5,"Pi",0.000432626979549613,9618
"All",554000.5,"Pi",0.000402725277402373,9707
"All",555000.5,"Pi",0.000409870851159087,9707
"All",556000.5,"Pi",0.00042995897236103,9755
"All",557000.5,"Pi",0.000416240919848023,9792
"All",558000.5,"Pi",0.000420021257979083,9792
"All",559000.5,"Pi",0.000418116524093204,9926
