"Pop","position","variable","value","winlens"
"All",50000.5,"Pi",9.65702894488426e-05,5212
"All",51000.5,"Pi",0.000148655849126029,6212
"All",52000.5,"Pi",0.0001280435572339,7212
"All",53000.5,"Pi",0.000117046515322393,8212
"All",54000.5,"Pi",0.000145206904233277,9212
"All",55000.5,"Pi",0.00014715679623152,9996
"All",56000.5,"Pi",0.000145305202044879,9996
"All",57000.5,"Pi",0.000149080296988517,9996
"All",58000.5,"Pi",0.000149116250273694,9996
"All",59000.5,"Pi",0.000151003797745513,9996
"All",60000.5,"Pi",0.000160017969451932,10000
"All",61000.5,"Pi",0.000137753818508536,10000
"All",62000.5,"Pi",0.000139640610961366,10000
"All",63000.5,"Pi",0.000140659619201514,9925
"All",64000.5,"Pi",0.000106531239462184,9925
"All",65000.5,"Pi",7.24752806878181e-05,9925
"All",66000.5,"Pi",7.05380198750286e-05,9925
"All",67000.5,"Pi",7.2402859722854e-05,9925
"All",68000.5,"Pi",6.8600759062239e-05,9925
"All",69000.5,"Pi",6.66997087319315e-05,9925
"All",70000.5,"Pi",5.5655511574907e-05,9925
"All",71000.5,"Pi",3.95599521116369e-05,9925
"All",72000.5,"Pi",6.20828722154705e-05,9925
"All",73000.5,"Pi",0.000111069182389937,10000
"All",74000.5,"Pi",0.000107295597484277,10000
"All",75000.5,"Pi",0.000105624438454627,10000
"All",76000.5,"Pi",0.00010188679245283,10000
"All",77000.5,"Pi",9.65907625910125e-05,9966
"All",78000.5,"Pi",9.65907625910125e-05,9966
"All",79000.5,"Pi",9.2840365238216e-05,9966
"All",80000.5,"Pi",9.66268241040202e-05,9966
"All",81000.5,"Pi",9.47335946711181e-05,9966
"All",82000.5,"Pi",7.60897924461588e-05,9966
"All",83000.5,"Pi",2.27187531948247e-05,9966
"All",84000.5,"Pi",5.62559266140785e-05,9637
"All",85000.5,"Pi",5.62156525639653e-05,8637
"All",86000.5,"Pi",6.10980186785371e-05,7638
"All",87000.5,"Pi",6.71161184260139e-05,6672
"All",88000.5,"Pi",7.5622499578643e-05,5672
"All",89000.5,"Pi",9.18088222624279e-05,4672
"All",90000.5,"Pi",0.000106534577492772,3672
"All",91000.5,"Pi",0.000139343953602229,2672
"All",92000.5,"Pi",0.000188829707201107,1672
"All",93000.5,"Pi",0.000469826295297993,672
"All",94000.5,"Pi",0,1
"All",95000.5,"Pi",0,1
"All",96000.5,"Pi",NA,0
"All",97000.5,"Pi",0.0059748427672956,28
"All",98000.5,"Pi",0.000674505514538328,276
"All",99000.5,"Pi",0.000219548397817754,1276
"All",100000.5,"Pi",0.000147797952619387,2276
"All",101000.5,"Pi",0.000102682582466949,3276
"All",102000.5,"Pi",8.30813996000998e-05,4276
"All",103000.5,"Pi",0.000154252858392773,5269
"All",104000.5,"Pi",0.000139343177505437,6239
"All",105000.5,"Pi",0.000122700650502103,7239
"All",106000.5,"Pi",0.000114678211259817,8239
"All",107000.5,"Pi",9.83628016933151e-05,9211
"All",108000.5,"Pi",9.46899755510483e-05,9963
"All",109000.5,"Pi",8.71508498786029e-05,9963
"All",110000.5,"Pi",8.71869222502414e-05,9963
"All",111000.5,"Pi",8.71869222502414e-05,9963
"All",112000.5,"Pi",8.52931227392205e-05,9963
"All",113000.5,"Pi",4.1237819478201e-05,9970
"All",114000.5,"Pi",3.54537286612758e-05,10000
"All",115000.5,"Pi",5.94548379577083e-05,9998
"All",116000.5,"Pi",7.44623318194636e-05,9998
"All",117000.5,"Pi",6.16116035426313e-05,9998
"All",118000.5,"Pi",5.97244336558237e-05,9998
"All",119000.5,"Pi",5.78372637690162e-05,9998
"All",120000.5,"Pi",5.96884875627417e-05,9998
"All",121000.5,"Pi",7.66995413840924e-05,9943
"All",122000.5,"Pi",8.04947590303364e-05,9943
"All",123000.5,"Pi",9.59467165900439e-05,9943
"All",124000.5,"Pi",9.97419342362879e-05,9943
"All",125000.5,"Pi",0.000120579486360665,9943
"All",126000.5,"Pi",0.000105531432664681,9939
"All",127000.5,"Pi",0.00010932817771515,9939
"All",128000.5,"Pi",0.000113052603812276,9939
"All",129000.5,"Pi",0.000119010915254839,9914
"All",130000.5,"Pi",0.000124237948030721,9912
"All",131000.5,"Pi",0.000124832432201467,9967
"All",132000.5,"Pi",0.000121705740209363,9913
"All",133000.5,"Pi",0.000104535665165397,9891
"All",134000.5,"Pi",0.000104499330210526,9891
"All",135000.5,"Pi",7.8634733391859e-05,9776
"All",136000.5,"Pi",0.000156718031065683,9776
"All",137000.5,"Pi",0.000154788006052558,9776
"All",138000.5,"Pi",0.000151069149297024,9774
"All",139000.5,"Pi",0.000158385709086878,9799
"All",140000.5,"Pi",0.000145427704032621,9801
"All",141000.5,"Pi",0.000136682240741703,9801
"All",142000.5,"Pi",0.000139762403913347,9855
"All",143000.5,"Pi",0.000141361386564173,9877
"All",144000.5,"Pi",0.000141397773021461,9877
"All",145000.5,"Pi",0.000125250352367755,9994
"All",146000.5,"Pi",4.50764007248889e-05,9998
"All",147000.5,"Pi",4.90305720781001e-05,9954
"All",148000.5,"Pi",4.5230460567377e-05,9956
"All",149000.5,"Pi",4.13680030408731e-05,9956
"All",150000.5,"Pi",4.72193944017577e-05,9921
"All",151000.5,"Pi",3.78552107018311e-05,9921
"All",152000.5,"Pi",3.40515770906423e-05,9921
"All",153000.5,"Pi",7.40550404804184e-05,9871
"All",154000.5,"Pi",0.000182173196925364,9352
"All",155000.5,"Pi",0.000329401720683982,8617
"All",156000.5,"Pi",0.000333739246507119,8617
"All",157000.5,"Pi",0.000336442249768743,8661
"All",158000.5,"Pi",0.000342977727610205,8661
"All",159000.5,"Pi",0.000334061145165027,8613
"All",160000.5,"Pi",0.000328345605255524,8648
"All",161000.5,"Pi",0.000330527372661665,8648
"All",162000.5,"Pi",0.000334890907473946,8648
"All",163000.5,"Pi",0.000302769560376615,8696
"All",164000.5,"Pi",0.000199974747216222,9215
"All",165000.5,"Pi",0.000111518960480751,9950
"All",166000.5,"Pi",0.000120891971086339,9950
"All",167000.5,"Pi",0.000122400614607341,9798
"All",168000.5,"Pi",0.000118549231768333,9798
"All",169000.5,"Pi",0.000127516311849381,9846
"All",170000.5,"Pi",0.000129432615376529,9846
"All",171000.5,"Pi",0.000131312417884113,9846
"All",172000.5,"Pi",0.000131046507093054,9722
"All",173000.5,"Pi",0.000121540115678462,9721
"All",174000.5,"Pi",0.000100818219149861,9721
"All",175000.5,"Pi",6.13708264718623e-05,9721
"All",176000.5,"Pi",4.59911494765041e-05,9721
"All",177000.5,"Pi",4.7021673933363e-05,9871
"All",178000.5,"Pi",4.52385470758838e-05,9843
"All",179000.5,"Pi",4.70458982302472e-05,9843
"All",180000.5,"Pi",5.27600488495982e-05,9843
"All",181000.5,"Pi",5.08796734061696e-05,9843
"All",182000.5,"Pi",5.58536792259019e-05,9967
"All",183000.5,"Pi",6.9053468431499e-05,9938
"All",184000.5,"Pi",7.47491590719604e-05,9938
"All",185000.5,"Pi",7.10243582086746e-05,9938
"All",186000.5,"Pi",7.33139096010227e-05,9885
"All",187000.5,"Pi",6.62108965178939e-05,9887
"All",188000.5,"Pi",7.1696572709903e-05,9915
"All",189000.5,"Pi",6.60964106857978e-05,9915
"All",190000.5,"Pi",6.04237546549081e-05,9915
"All",191000.5,"Pi",5.85207869768141e-05,9915
"All",192000.5,"Pi",5.38400870076471e-05,9739
"All",193000.5,"Pi",3.85099092672331e-05,9771
"All",194000.5,"Pi",3.65421154317059e-05,9771
"All",195000.5,"Pi",3.27168713402138e-05,9771
"All",196000.5,"Pi",3.2810894987707e-05,9743
"All",197000.5,"Pi",4.42827199918406e-05,9743
"All",198000.5,"Pi",4.62192820906092e-05,9743
"All",199000.5,"Pi",4.23830447901915e-05,9743
"All",200000.5,"Pi",3.85099205926544e-05,9743
"All",201000.5,"Pi",5.19183076955566e-05,9743
"All",202000.5,"Pi",6.02906906227958e-05,9919
"All",203000.5,"Pi",5.83884903477376e-05,9919
"All",204000.5,"Pi",5.48525843617738e-05,9877
"All",205000.5,"Pi",0.000125460504729284,9877
"All",206000.5,"Pi",0.000130415563249513,9933
"All",207000.5,"Pi",0.000214699945158166,9933
"All",208000.5,"Pi",0.000214627582520769,9933
"All",209000.5,"Pi",0.000234871030332699,9933
"All",210000.5,"Pi",0.000235558758511177,9904
"All",211000.5,"Pi",0.000224273420161493,9904
"All",212000.5,"Pi",0.000256605370224415,9904
"All",213000.5,"Pi",0.000261541181208983,9860
"All",214000.5,"Pi",0.000262301008100408,9902
"All",215000.5,"Pi",0.000195682286588259,9902
"All",216000.5,"Pi",0.000193386220244774,9922
"All",217000.5,"Pi",0.000103375964146579,9922
"All",218000.5,"Pi",0.000145465266998129,9922
"All",219000.5,"Pi",0.000127126626670145,9920
"All",220000.5,"Pi",0.000126756069611804,9949
"All",221000.5,"Pi",0.000126858076306995,9941
"All",222000.5,"Pi",9.88804923450446e-05,9817
"All",223000.5,"Pi",9.46489537910286e-05,9861
"All",224000.5,"Pi",9.46489537910286e-05,9861
"All",225000.5,"Pi",0.000100170446474641,9861
"All",226000.5,"Pi",0.000116020077848197,9866
"All",227000.5,"Pi",0.000112585422270701,9835
"All",228000.5,"Pi",7.29997413628235e-05,9706
"All",229000.5,"Pi",7.40940658722887e-05,9308
"All",230000.5,"Pi",8.0087655664922e-05,8847
"All",231000.5,"Pi",8.81325011173833e-05,8855
"All",232000.5,"Pi",7.18737687401411e-05,8898
"All",233000.5,"Pi",7.18737687401411e-05,8898
"All",234000.5,"Pi",8.21126000835666e-05,8898
"All",235000.5,"Pi",7.41899042508097e-05,8860
"All",236000.5,"Pi",5.24015815639157e-05,8837
"All",237000.5,"Pi",5.01312856101326e-05,8868
"All",238000.5,"Pi",4.52981182406714e-05,8997
"All",239000.5,"Pi",4.42073077135612e-05,9219
"All",240000.5,"Pi",5.81641794223577e-05,9534
"All",241000.5,"Pi",4.8432702000584e-05,9576
"All",242000.5,"Pi",4.82362511032337e-05,9615
"All",243000.5,"Pi",4.62739084585845e-05,9615
"All",244000.5,"Pi",4.07606600759987e-05,9615
"All",245000.5,"Pi",7.29086887771977e-05,9622
"All",246000.5,"Pi",7.51100003655456e-05,9340
"All",247000.5,"Pi",7.33096519422137e-05,9312
"All",248000.5,"Pi",7.14755642914579e-05,9292
"All",249000.5,"Pi",7.01320953955888e-05,9470
"All",250000.5,"Pi",5.18191453896097e-05,9616
"All",251000.5,"Pi",5.18191453896097e-05,9616
"All",252000.5,"Pi",5.75934389076008e-05,9616
"All",253000.5,"Pi",7.09172941772697e-05,9616
"All",254000.5,"Pi",6.30687398809711e-05,9616
"All",255000.5,"Pi",4.03274214078629e-05,9647
"All",256000.5,"Pi",3.71956099068882e-05,9952
"All",257000.5,"Pi",3.53921806634142e-05,9926
"All",258000.5,"Pi",7.72840638355482e-05,9905
"All",259000.5,"Pi",7.53791749381932e-05,9905
"All",260000.5,"Pi",7.91889527329033e-05,9905
"All",261000.5,"Pi",8.65908067340544e-05,9905
"All",262000.5,"Pi",8.13545977922724e-05,9860
"All",263000.5,"Pi",6.83604606448956e-05,9860
"All",264000.5,"Pi",7.21876258636181e-05,9860
"All",265000.5,"Pi",6.47651275242313e-05,9858
"All",266000.5,"Pi",7.42042099858811e-05,9856
"All",267000.5,"Pi",8.70449175535535e-05,9907
"All",268000.5,"Pi",4.52228184840564e-05,9910
"All",269000.5,"Pi",7.37737511203509e-05,9838
"All",270000.5,"Pi",0.000106505259416382,9838
"All",271000.5,"Pi",0.00011057701295802,9804
"All",272000.5,"Pi",0.00011390322713951,9849
"All",273000.5,"Pi",0.000115842470663688,9847
"All",274000.5,"Pi",0.000134072878381556,9847
"All",275000.5,"Pi",0.000161267119123199,9849
"All",276000.5,"Pi",0.000171558923376094,9851
"All",277000.5,"Pi",0.000180259825801719,9854
"All",278000.5,"Pi",0.000177659967541633,9892
"All",279000.5,"Pi",0.00019354491984261,9964
"All",280000.5,"Pi",0.00021002621667298,9941
"All",281000.5,"Pi",0.000200213021322399,9975
"All",282000.5,"Pi",0.000221992537498283,9975
"All",283000.5,"Pi",0.000220498909010452,9957
"All",284000.5,"Pi",0.000210416953273444,9914
"All",285000.5,"Pi",0.000179567642008787,9914
"All",286000.5,"Pi",0.000161841069495958,9914
"All",287000.5,"Pi",0.000139927545806787,9914
"All",288000.5,"Pi",0.000138024386181176,9914
"All",289000.5,"Pi",9.46685973767935e-05,9914
"All",290000.5,"Pi",6.08324809281402e-05,9937
"All",291000.5,"Pi",8.34909525699237e-05,9937
"All",292000.5,"Pi",7.89219940615275e-05,9811
"All",293000.5,"Pi",8.41468115027592e-05,9646
"All",294000.5,"Pi",0.000110331581733697,9689
"All",295000.5,"Pi",0.000134320527284068,9576
"All",296000.5,"Pi",0.000132350192642433,9576
"All",297000.5,"Pi",0.000140194001025325,9576
"All",298000.5,"Pi",0.000140194001025325,9576
"All",299000.5,"Pi",0.000172901556076474,9576
"All",300000.5,"Pi",0.00019260490249283,9576
"All",301000.5,"Pi",0.000191779238452525,9576
"All",302000.5,"Pi",0.000169479952004558,9658
"All",303000.5,"Pi",0.000162497299242309,9843
"All",304000.5,"Pi",0.000166805732297155,9843
"All",305000.5,"Pi",0.000148776810238184,9956
"All",306000.5,"Pi",0.000170597890376236,9956
"All",307000.5,"Pi",0.00016494859502205,9956
"All",308000.5,"Pi",0.0002161351816817,9956
"All",309000.5,"Pi",0.000197400457791461,9956
"All",310000.5,"Pi",0.000170441660406444,9885
"All",311000.5,"Pi",0.000155989749141179,9885
"All",312000.5,"Pi",0.00015719877075122,9929
"All",313000.5,"Pi",0.000157611490941014,9903
"All",314000.5,"Pi",0.000153124195483172,9901
"All",315000.5,"Pi",0.000161939292009403,9898
"All",316000.5,"Pi",0.000154477739429149,9898
"All",317000.5,"Pi",0.00019138610048914,9898
"All",318000.5,"Pi",0.000163845528070052,9898
"All",319000.5,"Pi",0.000154858986641279,9898
"All",320000.5,"Pi",0.000151971561075633,9969
"All",321000.5,"Pi",0.000148294393662582,9969
"All",322000.5,"Pi",0.000146401733964689,9969
"All",323000.5,"Pi",0.000164430822778865,9995
"All",324000.5,"Pi",0.000133768791913405,9997
"All",325000.5,"Pi",0.000136046720575022,10000
"All",326000.5,"Pi",0.000142138364779874,10000
"All",327000.5,"Pi",0.000116567834681042,10000
"All",328000.5,"Pi",0.000102264150943396,10000
"All",329000.5,"Pi",9.66037735849057e-05,10000
"All",330000.5,"Pi",0.000118131176999102,10000
"All",331000.5,"Pi",0.000127349505840072,10000
"All",332000.5,"Pi",0.000135361574573451,9963
"All",333000.5,"Pi",0.000122573918827605,9963
"All",334000.5,"Pi",0.000128185698769922,9960
"All",335000.5,"Pi",0.000119038598238416,9960
"All",336000.5,"Pi",0.000109530665338804,9960
"All",337000.5,"Pi",0.000105886258420925,9960
"All",338000.5,"Pi",9.83448619274943e-05,9960
"All",339000.5,"Pi",0.000104027971725176,9960
"All",340000.5,"Pi",7.67310030779001e-05,9960
"All",341000.5,"Pi",6.36869129708411e-05,9960
"All",342000.5,"Pi",8.69083726016277e-05,9997
"All",343000.5,"Pi",9.05752408561742e-05,9997
"All",344000.5,"Pi",9.58490566037736e-05,10000
"All",345000.5,"Pi",9.39622641509434e-05,10000
"All",346000.5,"Pi",8.86612758310871e-05,10000
"All",347000.5,"Pi",9.98582465819309e-05,9998
"All",348000.5,"Pi",0.000100018307886811,9982
"All",349000.5,"Pi",0.000105148836639104,9982
"All",350000.5,"Pi",0.00010703903144258,9982
"All",351000.5,"Pi",0.000110819421049533,9982
"All",352000.5,"Pi",9.09993783959375e-05,9982
"All",353000.5,"Pi",9.79120908200799e-05,9982
"All",354000.5,"Pi",8.13683858258432e-05,9982
"All",355000.5,"Pi",7.56978014154139e-05,9982
"All",356000.5,"Pi",7.1917411808461e-05,9982
"All",357000.5,"Pi",0.000134455857020625,9982
"All",358000.5,"Pi",0.000136127854501718,9998
"All",359000.5,"Pi",0.000145132350818771,9998
"All",360000.5,"Pi",0.000146983574612497,9998
"All",361000.5,"Pi",0.000141322064952074,9998
"All",362000.5,"Pi",0.000133917169777172,9998
"All",363000.5,"Pi",0.000134811544356494,9945
"All",364000.5,"Pi",0.000136250082177372,9840
"All",365000.5,"Pi",0.000153069050906142,9840
"All",366000.5,"Pi",0.000262565833205502,9840
"All",367000.5,"Pi",0.000185993504194667,9842
"All",368000.5,"Pi",0.00023208790758954,9833
"All",369000.5,"Pi",0.000258165816576175,9833
"All",370000.5,"Pi",0.000303322448044975,9833
"All",371000.5,"Pi",0.000303322448044975,9833
"All",372000.5,"Pi",0.000355734110955746,9833
"All",373000.5,"Pi",0.000342957332639712,9886
"All",374000.5,"Pi",0.000343130020972154,9991
"All",375000.5,"Pi",0.000344874627955816,9991
"All",376000.5,"Pi",0.000336003147448855,9966
"All",377000.5,"Pi",0.000353911429041454,9940
"All",378000.5,"Pi",0.000410864501500329,9949
"All",379000.5,"Pi",0.000376222418069802,9949
"All",380000.5,"Pi",0.000341002364529902,9949
"All",381000.5,"Pi",0.000357709313003957,9949
"All",382000.5,"Pi",0.000315174325267309,9949
"All",383000.5,"Pi",0.00039459420041948,9943
"All",384000.5,"Pi",0.000497408453702727,9943
"All",385000.5,"Pi",0.000586758720574299,9943
"All",386000.5,"Pi",0.000520682087207607,9941
"All",387000.5,"Pi",0.00059423410822651,9967
"All",388000.5,"Pi",0.000495507591944702,9967
"All",389000.5,"Pi",0.000506469191999366,9967
"All",390000.5,"Pi",0.000498969149856701,9967
"All",391000.5,"Pi",0.00110639374671009,9963
"All",392000.5,"Pi",0.00158808616138472,9963
"All",393000.5,"Pi",0.0015515303190114,9969
"All",394000.5,"Pi",0.00145949349873331,9936
"All",395000.5,"Pi",0.00138049735739099,9936
"All",396000.5,"Pi",0.00134818685380292,9963
"All",397000.5,"Pi",0.00128445765103231,9959
"All",398000.5,"Pi",0.00132376289880129,9928
"All",399000.5,"Pi",0.00132229681740879,9928
"All",400000.5,"Pi",0.0013581478066394,9898
"All",401000.5,"Pi",0.000735528030947672,9902
"All",402000.5,"Pi",0.000263662055257426,9902
"All",403000.5,"Pi",0.000272154989517215,9902
"All",404000.5,"Pi",0.000269315691256419,9935
"All",405000.5,"Pi",0.000248081532657693,9935
"All",406000.5,"Pi",0.000271251002133816,9935
"All",407000.5,"Pi",0.000237730479374318,9939
"All",408000.5,"Pi",0.000252888044186468,9970
"All",409000.5,"Pi",0.000238036661647116,9970
"All",410000.5,"Pi",0.000211356693620845,10000
"All",411000.5,"Pi",0.000270584215675121,9998
"All",412000.5,"Pi",0.000256133886256137,9998
"All",413000.5,"Pi",0.000211734904345761,9910
"All",414000.5,"Pi",0.000286586465974544,9910
"All",415000.5,"Pi",0.000385481915859084,9910
"All",416000.5,"Pi",0.000377231562045834,9910
"All",417000.5,"Pi",0.000386310880757211,9725
"All",418000.5,"Pi",0.000436852495789045,9722
"All",419000.5,"Pi",0.000490588278089614,9534
"All",420000.5,"Pi",0.000492604988134394,9534
"All",421000.5,"Pi",0.000439947703967802,9373
"All",422000.5,"Pi",0.000448055879848109,9286
"All",423000.5,"Pi",0.000492865989562996,9374
"All",424000.5,"Pi",0.00041570891251461,9374
"All",425000.5,"Pi",0.000402486978362465,9252
"All",426000.5,"Pi",0.000452915748153333,9157
"All",427000.5,"Pi",0.000485494505198581,9342
"All",428000.5,"Pi",0.000421463922041056,9301
"All",429000.5,"Pi",0.000424362365199521,9489
"All",430000.5,"Pi",0.000502837872423709,9489
"All",431000.5,"Pi",0.000545804415957439,9652
"All",432000.5,"Pi",0.000546111030335566,9640
"All",433000.5,"Pi",0.000496696089872621,9636
"All",434000.5,"Pi",0.000492854550750648,9636
"All",435000.5,"Pi",0.000397600685518423,9725
"All",436000.5,"Pi",0.000344552382496717,9774
"All",437000.5,"Pi",0.000316405815333994,9770
"All",438000.5,"Pi",0.000285309918104571,9812
"All",439000.5,"Pi",0.000243792645857118,9812
"All",440000.5,"Pi",0.000237254636950043,9812
"All",441000.5,"Pi",0.000196833125621927,9300
"All",442000.5,"Pi",0.000264612624589257,9205
"All",443000.5,"Pi",0.000263855243554312,9164
"All",444000.5,"Pi",0.000326407133190033,9164
"All",445000.5,"Pi",0.000391443612875195,9132
"All",446000.5,"Pi",0.00039529661636669,9178
"All",447000.5,"Pi",0.000399882161592504,8933
"All",448000.5,"Pi",0.000440248231038102,8067
"All",449000.5,"Pi",0.00042189341711504,8067
"All",450000.5,"Pi",0.000328181399913193,8067
"All",451000.5,"Pi",0.000353398523128469,8579
"All",452000.5,"Pi",0.000286491193626938,8773
"All",453000.5,"Pi",0.00032992223494498,8818
"All",454000.5,"Pi",0.000373096806816321,8783
"All",455000.5,"Pi",0.000304412426542148,8848
"All",456000.5,"Pi",0.000346884361162315,8579
"All",457000.5,"Pi",0.000339819779092372,8705
"All",458000.5,"Pi",0.000303821315663564,9378
"All",459000.5,"Pi",0.000307294682732194,9272
"All",460000.5,"Pi",0.000316500344582458,9272
"All",461000.5,"Pi",0.000341725928243953,9268
"All",462000.5,"Pi",0.000330790698540147,9268
"All",463000.5,"Pi",0.000335657263532444,9268
"All",464000.5,"Pi",0.000279490365031737,9275
"All",465000.5,"Pi",0.00030454104033924,9275
"All",466000.5,"Pi",0.000251331151638,9537
"All",467000.5,"Pi",0.00025851084212739,9660
"All",468000.5,"Pi",0.00024960307203781,9855
"All",469000.5,"Pi",0.000245052740729275,9961
"All",470000.5,"Pi",0.000281294713353327,9961
"All",471000.5,"Pi",0.000257675501074387,9934
"All",472000.5,"Pi",0.000263391573965893,9934
"All",473000.5,"Pi",0.000243927983993549,9934
"All",474000.5,"Pi",0.000200817013005215,9962
"All",475000.5,"Pi",0.00024208995764602,9930
"All",476000.5,"Pi",0.000238698419284614,9913
"All",477000.5,"Pi",0.00023613470342243,9908
"All",478000.5,"Pi",0.000253872010638032,9908
"All",479000.5,"Pi",0.000274329763745597,9908
"All",480000.5,"Pi",0.000234556844805091,9908
"All",481000.5,"Pi",0.000188643989793265,9939
"All",482000.5,"Pi",0.000173511248806398,9939
"All",483000.5,"Pi",0.00016574926837237,9922
"All",484000.5,"Pi",0.000167578450639154,9922
"All",485000.5,"Pi",0.000135758639488345,9460
"All",486000.5,"Pi",0.000165867401225063,9292
"All",487000.5,"Pi",0.000149735768651183,9297
"All",488000.5,"Pi",0.000136805185299222,9297
"All",489000.5,"Pi",0.000117032409859676,9297
"All",490000.5,"Pi",0.000125320152770313,9293
"All",491000.5,"Pi",0.000232751298115327,9158
"All",492000.5,"Pi",0.000230730274366728,9158
"All",493000.5,"Pi",0.000203921453420194,9175
"All",494000.5,"Pi",0.000195813166662994,9175
"All",495000.5,"Pi",0.000166889728355373,9669
"All",496000.5,"Pi",0.000152305728876669,9861
"All",497000.5,"Pi",0.000156096060487861,9861
"All",498000.5,"Pi",0.000186600940858709,9861
"All",499000.5,"Pi",0.00018633148693262,9774
"All",500000.5,"Pi",0.000183112721464123,9778
"All",501000.5,"Pi",0.000141119926650267,9913
"All",502000.5,"Pi",0.000204747197128127,9762
"All",503000.5,"Pi",0.000268136744681664,9592
"All",504000.5,"Pi",0.000287713555845804,9592
"All",505000.5,"Pi",0.000284295923171147,9512
"All",506000.5,"Pi",0.000287902717802586,9512
"All",507000.5,"Pi",0.000301410032911056,9512
"All",508000.5,"Pi",0.000294684712381524,9512
"All",509000.5,"Pi",0.000306952516990119,9599
"All",510000.5,"Pi",0.000306952516990119,9599
"All",511000.5,"Pi",0.000274323331953156,9599
"All",512000.5,"Pi",0.000228182976513891,9750
"All",513000.5,"Pi",0.000232090438576074,9918
"All",514000.5,"Pi",0.000222632832296223,9918
"All",515000.5,"Pi",0.000288825475372219,9998
"All",516000.5,"Pi",0.000316524146293706,9994
"All",517000.5,"Pi",0.000316703948694464,9994
"All",518000.5,"Pi",0.000309134267622568,9994
"All",519000.5,"Pi",0.000343561676308318,9991
"All",520000.5,"Pi",0.000399452736087271,9863
"All",521000.5,"Pi",0.000408282282096696,9857
"All",522000.5,"Pi",0.000422283031902477,9857
"All",523000.5,"Pi",0.00038392681108039,9857
"All",524000.5,"Pi",0.000385057072525999,9829
"All",525000.5,"Pi",0.000331161514183645,9829
"All",526000.5,"Pi",0.000292412488924427,9833
"All",527000.5,"Pi",0.000344422109790555,9833
"All",528000.5,"Pi",0.000337190154663493,9568
"All",529000.5,"Pi",0.00029213736501672,9571
"All",530000.5,"Pi",0.000224029913143944,9699
"All",531000.5,"Pi",0.000243388403547046,9705
"All",532000.5,"Pi",0.000248493968921564,9690
"All",533000.5,"Pi",0.000293895505633816,9688
"All",534000.5,"Pi",0.000314117666805114,9689
"All",535000.5,"Pi",0.000400932616224418,9689
"All",536000.5,"Pi",0.000400932616224418,9689
"All",537000.5,"Pi",0.00061026017306658,9687
"All",538000.5,"Pi",0.000653595479325019,9952
"All",539000.5,"Pi",0.000762600283697778,9952
"All",540000.5,"Pi",0.000769642171010247,9952
"All",541000.5,"Pi",0.000732446561103359,9952
"All",542000.5,"Pi",0.000724150703611225,9967
"All",543000.5,"Pi",0.000659612585010658,9892
"All",544000.5,"Pi",0.000652658477297767,9724
"All",545000.5,"Pi",0.000593320848592769,9724
"All",546000.5,"Pi",0.00060287474271936,9724
"All",547000.5,"Pi",0.00039197987376891,9693
"All",548000.5,"Pi",0.000393147804720833,9693
"All",549000.5,"Pi",0.000279209651855541,9693
"All",550000.5,"Pi",0.000308741620211286,9693
"All",551000.5,"Pi",0.000356670062593249,9649
"All",552000.5,"Pi",0.000394939434196124,9528
"All",553000.5,"Pi",0.00044219403884428,9607
"All",554000.5,"Pi",0.000423882541894653,9802
