"Pop","position","variable","value","winlens"
"All",116000.5,"Pi",0.000110316326233039,9705
"All",117000.5,"Pi",0.000109919912329738,9740
"All",118000.5,"Pi",9.86659434607984e-05,9740
"All",119000.5,"Pi",4.04220422817145e-05,9740
"All",120000.5,"Pi",4.23592008575155e-05,9740
"All",121000.5,"Pi",3.41512428567515e-05,9871
"All",122000.5,"Pi",3.58627928326605e-05,9916
"All",123000.5,"Pi",3.57474320193668e-05,9948
"All",124000.5,"Pi",3.38447805914781e-05,9971
"All",125000.5,"Pi",3.01323073210604e-05,9971
"All",126000.5,"Pi",3.0647847716447e-05,9815
"All",127000.5,"Pi",3.27269195193723e-05,9768
"All",128000.5,"Pi",4.4206176281648e-05,9768
"All",129000.5,"Pi",4.97802384594837e-05,9768
"All",130000.5,"Pi",5.00775869487371e-05,9710
"All",131000.5,"Pi",6.43336826297083e-05,9561
"All",132000.5,"Pi",6.23978458459339e-05,9561
"All",133000.5,"Pi",8.79584092045092e-05,9561
"All",134000.5,"Pi",8.40867356369603e-05,9561
"All",135000.5,"Pi",8.21133097894232e-05,9561
"All",136000.5,"Pi",7.52330456792079e-05,9683
"All",137000.5,"Pi",7.29304888780543e-05,9730
"All",138000.5,"Pi",6.33455499751142e-05,9730
"All",139000.5,"Pi",6.89783175384991e-05,9730
"All",140000.5,"Pi",6.66419191991514e-05,9788
"All",141000.5,"Pi",5.44168231285562e-05,9966
"All",142000.5,"Pi",6.66597067946562e-05,9966
"All",143000.5,"Pi",5.70312828216114e-05,9966
"All",144000.5,"Pi",6.97069046438033e-05,9966
"All",145000.5,"Pi",6.82106466644976e-05,9908
"All",146000.5,"Pi",6.79773775047115e-05,9942
"All",147000.5,"Pi",6.64673373759146e-05,9884
"All",148000.5,"Pi",7.07721079543749e-05,9816
"All",149000.5,"Pi",5.77197248784646e-05,9816
"All",150000.5,"Pi",6.52985279547996e-05,9816
"All",151000.5,"Pi",6.52985279547996e-05,9816
"All",152000.5,"Pi",5.67128790591447e-05,9816
"All",153000.5,"Pi",4.54362058827621e-05,9816
"All",154000.5,"Pi",3.62913540392305e-05,9789
"All",155000.5,"Pi",3.60775936518764e-05,9847
"All",156000.5,"Pi",0.000114833226147298,9317
"All",157000.5,"Pi",0.000377711674494764,9209
"All",158000.5,"Pi",0.000590637074386123,8951
"All",159000.5,"Pi",0.000650681920205849,8154
"All",160000.5,"Pi",0.000728599234251172,7154
"All",161000.5,"Pi",0.000843927688869773,6154
"All",162000.5,"Pi",0.000968527562660602,5343
"All",163000.5,"Pi",0.00116856342036086,4582
"All",164000.5,"Pi",0.00146329792967915,3609
"All",165000.5,"Pi",0.00154437773062978,3467
"All",166000.5,"Pi",0.00117914131915199,3997
"All",167000.5,"Pi",0.000580435311375898,4163
"All",168000.5,"Pi",0.000131218229966953,4489
"All",169000.5,"Pi",0.000118661696218909,5279
"All",170000.5,"Pi",0.000134849589906428,6279
"All",171000.5,"Pi",0.000177892389916123,7279
"All",172000.5,"Pi",0.00018455893213922,8090
"All",173000.5,"Pi",0.000156692159088221,8851
"All",174000.5,"Pi",0.000140785940522774,9851
"All",175000.5,"Pi",0.000131448707716246,9993
"All",176000.5,"Pi",0.000145852321243019,9993
"All",177000.5,"Pi",0.000158129734538581,9966
"All",178000.5,"Pi",0.000158129734538581,9966
"All",179000.5,"Pi",0.000154270979082877,9973
"All",180000.5,"Pi",0.000135964588666128,9973
"All",181000.5,"Pi",9.75832980205935e-05,9872
"All",182000.5,"Pi",7.74878007225642e-05,9872
"All",183000.5,"Pi",7.64069526151636e-05,9038
"All",184000.5,"Pi",8.59126695366819e-05,8038
"All",185000.5,"Pi",9.80192742802004e-05,8004
"All",186000.5,"Pi",7.55462340707454e-05,8004
"All",187000.5,"Pi",5.59468693326293e-05,8004
"All",188000.5,"Pi",5.59019681533896e-05,8004
"All",189000.5,"Pi",5.82872014747808e-05,7994
"All",190000.5,"Pi",5.3566679951563e-05,7994
"All",191000.5,"Pi",4.60390899399372e-05,8095
"All",192000.5,"Pi",4.13774655969349e-05,8095
"All",193000.5,"Pi",3.12940953676991e-05,8929
"All",194000.5,"Pi",3.47065431856115e-05,9682
"All",195000.5,"Pi",7.41094171419245e-05,9711
"All",196000.5,"Pi",0.000117501822434762,9711
"All",197000.5,"Pi",0.000111607719629301,9736
"All",198000.5,"Pi",0.000113569003784587,9734
"All",199000.5,"Pi",0.000110113837404248,9700
"All",200000.5,"Pi",0.000112058984262836,9700
"All",201000.5,"Pi",0.000117857374422245,9700
"All",202000.5,"Pi",0.000127471957466122,9700
"All",203000.5,"Pi",0.000150381989907294,9692
"All",204000.5,"Pi",0.000142848012589283,9939
"All",205000.5,"Pi",9.96067878636169e-05,9648
"All",206000.5,"Pi",9.25727518448763e-05,9560
"All",207000.5,"Pi",0.000104396330811425,8658
"All",208000.5,"Pi",0.000110655228148701,7660
"All",209000.5,"Pi",0.000126434822138879,6704
"All",210000.5,"Pi",0.00032816007658775,6318
"All",211000.5,"Pi",0.000378891787487673,5473
"All",212000.5,"Pi",0.000487256177155801,5017
"All",213000.5,"Pi",0.000575916103913669,4464
"All",214000.5,"Pi",0.000736726779255866,3464
"All",215000.5,"Pi",0.000917809289425368,2760
"All",216000.5,"Pi",0.00113298435862406,1898
"All",217000.5,"Pi",0.00141249264127679,1928
"All",218000.5,"Pi",0.00126826902225,2177
"All",219000.5,"Pi",0.00126826902225,2177
"All",220000.5,"Pi",0.000970222278085473,1563
"All",221000.5,"Pi",0.0010368278743343,1408
"All",222000.5,"Pi",0.00115243368479915,864
"All",223000.5,"Pi",0.00152553693606209,425
"All",224000.5,"Pi",0.00152553693606209,425
"All",225000.5,"Pi",0.00152553693606209,425
"All",226000.5,"Pi",0.00172894186087037,375
"All",227000.5,"Pi",0.000151549594604834,249
"All",228000.5,"Pi",NA,0
"All",229000.5,"Pi",NA,0
"All",230000.5,"Pi",NA,0
"All",231000.5,"Pi",NA,0
"All",232000.5,"Pi",NA,0
"All",233000.5,"Pi",NA,0
"All",234000.5,"Pi",NA,0
"All",235000.5,"Pi",NA,0
"All",236000.5,"Pi",NA,0
"All",237000.5,"Pi",NA,0
"All",238000.5,"Pi",NA,0
"All",239000.5,"Pi",NA,0
"All",240000.5,"Pi",0.000756785539566577,714
"All",241000.5,"Pi",0.00067569946669405,1268
"All",242000.5,"Pi",0.000658093073632288,1442
"All",243000.5,"Pi",0.000658093073632288,1442
"All",244000.5,"Pi",0.000859747621045854,1508
"All",245000.5,"Pi",0.000904160660258221,1517
"All",246000.5,"Pi",0.000904160660258221,1517
"All",247000.5,"Pi",0.000904160660258221,1517
"All",248000.5,"Pi",0.00084370702427085,2218
"All",249000.5,"Pi",0.00108491134183627,2585
"All",250000.5,"Pi",0.000943998040211074,2538
"All",251000.5,"Pi",0.000946368868091531,2690
"All",252000.5,"Pi",0.000938329439387537,3183
"All",253000.5,"Pi",0.000879037336007539,3734
"All",254000.5,"Pi",0.000685639332982614,4668
"All",255000.5,"Pi",0.000832810298804748,5659
"All",256000.5,"Pi",0.000729279127098838,6659
"All",257000.5,"Pi",0.000636524041242912,7659
"All",258000.5,"Pi",0.000572799220196445,7958
"All",259000.5,"Pi",0.000426366942680235,8591
"All",260000.5,"Pi",0.00041652824667778,8523
"All",261000.5,"Pi",0.000394494431214876,7817
"All",262000.5,"Pi",0.000356728577621353,7150
"All",263000.5,"Pi",0.000341716399895598,6599
"All",264000.5,"Pi",0.00035528100175763,5599
"All",265000.5,"Pi",8.73661546408288e-05,4599
"All",266000.5,"Pi",7.03906177472402e-05,3939
"All",267000.5,"Pi",6.56005886717637e-05,3939
"All",268000.5,"Pi",2.41896468311563e-05,3900
"All",269000.5,"Pi",2.41896468311563e-05,3900
"All",270000.5,"Pi",1.75556404078175e-05,4299
"All",271000.5,"Pi",2.13639454934537e-05,5299
"All",272000.5,"Pi",1.79723046784904e-05,6299
"All",273000.5,"Pi",1.80950091379796e-05,7299
"All",274000.5,"Pi",1.81881426950735e-05,8299
"All",275000.5,"Pi",1.62988226138014e-05,9261
"All",276000.5,"Pi",1.33127176391607e-05,9921
"All",277000.5,"Pi",1.33127176391607e-05,9921
"All",278000.5,"Pi",5.91803926216668e-05,9847
"All",279000.5,"Pi",5.59102869397773e-05,9748
"All",280000.5,"Pi",5.97691616559541e-05,9750
"All",281000.5,"Pi",5.60425169243135e-05,9725
"All",282000.5,"Pi",5.84272512296395e-05,9651
"All",283000.5,"Pi",6.23000581945104e-05,9651
"All",284000.5,"Pi",6.25398233446245e-05,9614
"All",285000.5,"Pi",6.84185479897494e-05,9610
"All",286000.5,"Pi",7.43086388934856e-05,9610
"All",287000.5,"Pi",8.37514830407454e-05,9610
"All",288000.5,"Pi",3.65433241409538e-05,9692
"All",289000.5,"Pi",3.61738226508144e-05,9791
"All",290000.5,"Pi",6.45843134998559e-05,9791
"All",291000.5,"Pi",6.82641465498872e-05,9816
"All",292000.5,"Pi",6.77533733603329e-05,9890
"All",293000.5,"Pi",6.2066377956261e-05,9890
"All",294000.5,"Pi",8.21631331903488e-05,9927
"All",295000.5,"Pi",8.55971783791598e-05,9957
"All",296000.5,"Pi",8.99109488553004e-05,9875
"All",297000.5,"Pi",0.000112814909723464,9858
"All",298000.5,"Pi",0.000114332886595568,9889
"All",299000.5,"Pi",0.00011650003446558,9867
"All",300000.5,"Pi",8.45524774431797e-05,9859
"All",301000.5,"Pi",8.33744321105206e-05,9772
"All",302000.5,"Pi",8.38290925593175e-05,9719
"All",303000.5,"Pi",9.38246502340633e-05,9465
"All",304000.5,"Pi",7.32785231470622e-05,9365
"All",305000.5,"Pi",6.52894558295368e-05,9377
"All",306000.5,"Pi",5.49778981820344e-05,9459
"All",307000.5,"Pi",2.38953437640536e-05,9370
"All",308000.5,"Pi",4.26647390798938e-05,9367
"All",309000.5,"Pi",5.23302041635398e-05,9371
"All",310000.5,"Pi",0.000128730938830579,9379
"All",311000.5,"Pi",0.000131534262027108,9466
"All",312000.5,"Pi",0.000130801904018133,9519
"All",313000.5,"Pi",0.000125917058267796,9747
"All",314000.5,"Pi",0.000122722214116777,9847
"All",315000.5,"Pi",0.000135019187953662,9770
"All",316000.5,"Pi",0.000178111307693221,9761
"All",317000.5,"Pi",0.000176843095757658,9831
"All",318000.5,"Pi",0.000174289320271651,9508
"All",319000.5,"Pi",0.000168287160235243,9420
"All",320000.5,"Pi",0.000111750130347729,9283
"All",321000.5,"Pi",0.000106547820362093,9205
"All",322000.5,"Pi",0.000110530186678301,9205
"All",323000.5,"Pi",0.000106247718170628,9231
"All",324000.5,"Pi",0.000106247718170628,9231
"All",325000.5,"Pi",9.14496065755684e-05,9308
"All",326000.5,"Pi",4.63460266093311e-05,9317
"All",327000.5,"Pi",5.87860571881222e-05,9210
"All",328000.5,"Pi",6.55396571719354e-05,9492
"All",329000.5,"Pi",6.0884202627569e-05,9598
"All",330000.5,"Pi",5.21271004161954e-05,9735
"All",331000.5,"Pi",5.36355087210806e-05,9813
"All",332000.5,"Pi",4.83020047820828e-05,9747
"All",333000.5,"Pi",5.21735395165246e-05,9747
"All",334000.5,"Pi",5.41093068837455e-05,9747
"All",335000.5,"Pi",5.79439698588116e-05,9747
"All",336000.5,"Pi",5.79558618998293e-05,9745
"All",337000.5,"Pi",6.47140153002032e-05,9888
"All",338000.5,"Pi",5.46366010608713e-05,9870
"All",339000.5,"Pi",5.66803266983956e-05,9847
"All",340000.5,"Pi",5.49203842011202e-05,9819
"All",341000.5,"Pi",5.30096086322194e-05,9817
"All",342000.5,"Pi",5.4564732618719e-05,9883
"All",343000.5,"Pi",4.90358101072736e-05,9843
"All",344000.5,"Pi",4.71189225193124e-05,9843
"All",345000.5,"Pi",5.2687024560533e-05,9843
"All",346000.5,"Pi",6.22588121270529e-05,9845
"All",347000.5,"Pi",4.47873694731507e-05,9561
"All",348000.5,"Pi",3.48518836966866e-05,9621
"All",349000.5,"Pi",3.47687653510807e-05,9644
"All",350000.5,"Pi",2.91593162056398e-05,9632
"All",351000.5,"Pi",2.92169493074714e-05,9613
"All",352000.5,"Pi",3.48808876569044e-05,9613
"All",353000.5,"Pi",4.28611927336216e-05,9584
"All",354000.5,"Pi",4.86547660296361e-05,9584
"All",355000.5,"Pi",3.90363093925635e-05,9584
"All",356000.5,"Pi",3.11778151273746e-05,9579
"All",357000.5,"Pi",3.02800660149165e-05,9863
"All",358000.5,"Pi",3.02739271267229e-05,9865
"All",359000.5,"Pi",8.26977311403862e-05,9865
"All",360000.5,"Pi",8.61735453565385e-05,9905
"All",361000.5,"Pi",0.000130978223580461,9926
"All",362000.5,"Pi",0.000127741219561053,9899
"All",363000.5,"Pi",0.000119959507094598,9912
"All",364000.5,"Pi",0.0001143576501062,9912
"All",365000.5,"Pi",0.000134520631244114,9873
"All",366000.5,"Pi",0.000134738986737662,9857
"All",367000.5,"Pi",0.000177223170487921,9816
"All",368000.5,"Pi",0.000226220105497777,9787
"All",369000.5,"Pi",0.000174412102570865,9729
"All",370000.5,"Pi",0.000168594056154491,9729
"All",371000.5,"Pi",0.000128516869871496,9726
"All",372000.5,"Pi",0.000124291933488523,9753
"All",373000.5,"Pi",0.000129805936539075,9772
"All",374000.5,"Pi",0.000144664017956212,9772
"All",375000.5,"Pi",0.000131909074316807,9811
"All",376000.5,"Pi",0.000129708299795961,9832
"All",377000.5,"Pi",9.47705218357598e-05,9873
"All",378000.5,"Pi",5.21916216477635e-05,9902
"All",379000.5,"Pi",5.76215004627879e-05,9945
"All",380000.5,"Pi",6.70714988140071e-05,9945
"All",381000.5,"Pi",6.70512721858968e-05,9948
"All",382000.5,"Pi",6.89479272450345e-05,9948
"All",383000.5,"Pi",6.30595488920713e-05,9985
"All",384000.5,"Pi",4.92884753361548e-05,9829
"All",385000.5,"Pi",4.37352711196807e-05,9791
"All",386000.5,"Pi",4.37352711196807e-05,9791
"All",387000.5,"Pi",3.83211271917303e-05,9791
"All",388000.5,"Pi",3.26500408400806e-05,9791
"All",389000.5,"Pi",3.07126263895127e-05,9806
"All",390000.5,"Pi",4.27887724460096e-05,9806
"All",391000.5,"Pi",3.70530611930756e-05,9806
"All",392000.5,"Pi",5.18857035275554e-05,9806
"All",393000.5,"Pi",5.18857035275554e-05,9806
"All",394000.5,"Pi",5.10731990354556e-05,9962
"All",395000.5,"Pi",4.89923284262907e-05,10000
"All",396000.5,"Pi",5.64316815260211e-05,10000
"All",397000.5,"Pi",5.82825350749879e-05,10000
"All",398000.5,"Pi",6.42023041286066e-05,9954
"All",399000.5,"Pi",6.41661991418039e-05,9954
"All",400000.5,"Pi",4.66191755556797e-05,9954
"All",401000.5,"Pi",5.97192323137236e-05,9952
"All",402000.5,"Pi",5.59378638308445e-05,9952
"All",403000.5,"Pi",5.78337565688169e-05,9952
"All",404000.5,"Pi",6.15894298021338e-05,9952
"All",405000.5,"Pi",6.93053159673858e-05,9933
"All",406000.5,"Pi",6.5628035601988e-05,9931
"All",407000.5,"Pi",6.73469943508682e-05,9931
"All",408000.5,"Pi",6.32541998438277e-05,9977
"All",409000.5,"Pi",6.13630577642144e-05,9977
"All",410000.5,"Pi",6.07257499524373e-05,9771
"All",411000.5,"Pi",5.6668219434717e-05,9773
"All",412000.5,"Pi",4.75299634129603e-05,9773
"All",413000.5,"Pi",5.13544246856472e-05,9773
"All",414000.5,"Pi",5.13544246856472e-05,9773
"All",415000.5,"Pi",5.98614707937682e-05,9792
"All",416000.5,"Pi",9.33977349071689e-05,9768
"All",417000.5,"Pi",8.58920670241425e-05,9768
"All",418000.5,"Pi",8.23184689539797e-05,9738
"All",419000.5,"Pi",7.84802619281049e-05,9738
"All",420000.5,"Pi",7.68544640643489e-05,9944
"All",421000.5,"Pi",8.51491848566544e-05,9849
"All",422000.5,"Pi",8.91707540404755e-05,9828
"All",423000.5,"Pi",0.00010047022625639,9828
"All",424000.5,"Pi",0.000104346420608775,9828
"All",425000.5,"Pi",9.55518475734109e-05,9828
"All",426000.5,"Pi",6.02872012241256e-05,9854
"All",427000.5,"Pi",6.97515259172052e-05,9854
"All",428000.5,"Pi",7.33576877220502e-05,9884
"All",429000.5,"Pi",0.000113572608475749,9884
"All",430000.5,"Pi",0.000217573099254689,9820
"All",431000.5,"Pi",0.000296301129230082,9915
"All",432000.5,"Pi",0.000295674888920719,9936
"All",433000.5,"Pi",0.000292583721474945,9912
"All",434000.5,"Pi",0.000288776634201277,9912
"All",435000.5,"Pi",0.000283283551134983,9912
"All",436000.5,"Pi",0.000285187094771818,9912
"All",437000.5,"Pi",0.000277681694146585,9912
"All",438000.5,"Pi",0.000338518827101377,9893
"All",439000.5,"Pi",0.000315903984709577,9868
"All",440000.5,"Pi",0.000210402384584543,9907
"All",441000.5,"Pi",0.000116664494624809,9907
"All",442000.5,"Pi",0.000111009668218244,9905
"All",443000.5,"Pi",0.000143231596566581,9905
"All",444000.5,"Pi",0.000148909979660601,9905
"All",445000.5,"Pi",0.000156493251651977,9905
"All",446000.5,"Pi",0.000171260676056234,9905
"All",447000.5,"Pi",0.00017019775485072,9856
"All",448000.5,"Pi",0.000106237643203902,9819
"All",449000.5,"Pi",9.66764433448478e-05,9844
"All",450000.5,"Pi",0.000100448604806425,9850
"All",451000.5,"Pi",9.66175541407799e-05,9850
"All",452000.5,"Pi",0.000100391734501081,9852
"All",453000.5,"Pi",5.47125779249395e-05,9876
"All",454000.5,"Pi",4.5214868920566e-05,9872
"All",455000.5,"Pi",4.14287607339808e-05,9872
"All",456000.5,"Pi",4.25027048830602e-05,9872
"All",457000.5,"Pi",4.41946000538124e-05,9921
"All",458000.5,"Pi",5.89393681602044e-05,9933
"All",459000.5,"Pi",5.33493544212531e-05,9933
"All",460000.5,"Pi",5.51072822503994e-05,9952
"All",461000.5,"Pi",6.07949604643168e-05,9952
"All",462000.5,"Pi",6.44061847271215e-05,9952
"All",463000.5,"Pi",9.42850595283564e-05,9880
"All",464000.5,"Pi",9.63605710907902e-05,9863
"All",465000.5,"Pi",9.06215694092627e-05,9863
"All",466000.5,"Pi",7.47163361776008e-05,9863
"All",467000.5,"Pi",7.85058991927047e-05,9863
"All",468000.5,"Pi",8.06250762762922e-05,9762
"All",469000.5,"Pi",8.25578692007239e-05,9762
"All",470000.5,"Pi",8.60921191196846e-05,9762
"All",471000.5,"Pi",8.27435746613501e-05,9701
"All",472000.5,"Pi",8.12004033213981e-05,9653
"All",473000.5,"Pi",6.24533347405238e-05,9705
"All",474000.5,"Pi",6.23184879351001e-05,9726
"All",475000.5,"Pi",7.73576961115518e-05,9726
"All",476000.5,"Pi",7.73207447401108e-05,9726
"All",477000.5,"Pi",7.54177491109038e-05,9726
"All",478000.5,"Pi",7.47468033954272e-05,9871
"All",479000.5,"Pi",7.28353532355344e-05,9871
"All",480000.5,"Pi",6.96513708194604e-05,9556
"All",481000.5,"Pi",7.49386529574116e-05,8630
"All",482000.5,"Pi",7.25569942022737e-05,8678
"All",483000.5,"Pi",6.37132556420009e-05,8698
"All",484000.5,"Pi",0.000107749941680657,8612
"All",485000.5,"Pi",9.07653459161228e-05,8612
"All",486000.5,"Pi",9.08070771096475e-05,8612
"All",487000.5,"Pi",9.72545465092065e-05,8612
"All",488000.5,"Pi",8.10160288941049e-05,8546
"All",489000.5,"Pi",8.10160288941049e-05,8546
"All",490000.5,"Pi",7.3917901242642e-05,8861
"All",491000.5,"Pi",6.84255125344591e-05,9848
"All",492000.5,"Pi",6.27142630882496e-05,9848
"All",493000.5,"Pi",6.08348423439698e-05,9848
"All",494000.5,"Pi",7.89757686240006e-05,9843
"All",495000.5,"Pi",8.23909783831063e-05,9664
"All",496000.5,"Pi",7.88697687467751e-05,9617
"All",497000.5,"Pi",7.5058010200378e-05,9617
"All",498000.5,"Pi",8.02807487933531e-05,9683
"All",499000.5,"Pi",8.40665261289619e-05,9683
"All",500000.5,"Pi",0.000101380890119761,9683
"All",501000.5,"Pi",9.94528700032381e-05,9681
"All",502000.5,"Pi",0.000115954102073577,9681
"All",503000.5,"Pi",0.000125613505289793,9679
"All",504000.5,"Pi",6.6010606942609e-05,9770
"All",505000.5,"Pi",7.06822595136655e-05,9920
"All",506000.5,"Pi",7.26062255625555e-05,9917
"All",507000.5,"Pi",7.07036416633621e-05,9917
"All",508000.5,"Pi",6.73603986249225e-05,9865
"All",509000.5,"Pi",7.98379197331085e-05,9865
"All",510000.5,"Pi",6.47556022475932e-05,9865
"All",511000.5,"Pi",6.87690450527659e-05,9838
"All",512000.5,"Pi",5.68581243322832e-05,9753
"All",513000.5,"Pi",4.75101278285253e-05,9709
"All",514000.5,"Pi",5.13968153407926e-05,9709
"All",515000.5,"Pi",4.93431037845644e-05,9738
"All",516000.5,"Pi",4.74201561505687e-05,9735
"All",517000.5,"Pi",4.92829952239088e-05,9728
"All",518000.5,"Pi",4.70917232116445e-05,9780
"All",519000.5,"Pi",4.23071225757507e-05,9735
"All",520000.5,"Pi",4.03689690546102e-05,9735
"All",521000.5,"Pi",3.63842753676799e-05,9764
"All",522000.5,"Pi",3.41545476862347e-05,9849
"All",523000.5,"Pi",4.86000091289593e-05,9895
"All",524000.5,"Pi",4.86000091289593e-05,9895
"All",525000.5,"Pi",4.28795671294742e-05,9895
"All",526000.5,"Pi",4.45477725446772e-05,9948
"All",527000.5,"Pi",4.90611191931292e-05,9802
"All",528000.5,"Pi",5.66507469218891e-05,9802
"All",529000.5,"Pi",4.71518182066455e-05,9814
"All",530000.5,"Pi",4.71518182066455e-05,9814
"All",531000.5,"Pi",4.71518182066455e-05,9814
"All",532000.5,"Pi",4.71518182066455e-05,9814
"All",533000.5,"Pi",4.75511174512601e-05,9814
"All",534000.5,"Pi",5.32089130971744e-05,9814
"All",535000.5,"Pi",5.32197587786047e-05,9812
"All",536000.5,"Pi",5.32197587786047e-05,9812
"All",537000.5,"Pi",5.61534102512432e-05,9965
"All",538000.5,"Pi",4.86879279635057e-05,9965
"All",539000.5,"Pi",4.66760018670401e-05,9998
