"Pop","position","variable","value","winlens"
"All",91000.5,"Pi",4.40860133938743e-05,9207
"All",92000.5,"Pi",5.52922655805338e-05,9080
"All",93000.5,"Pi",5.73975490753156e-05,9082
"All",94000.5,"Pi",9.02634456692332e-05,9064
"All",95000.5,"Pi",7.51028121656833e-05,9064
"All",96000.5,"Pi",7.12386391755889e-05,9021
"All",97000.5,"Pi",7.20670090429082e-05,9451
"All",98000.5,"Pi",7.35296419518753e-05,9781
"All",99000.5,"Pi",9.19241277585775e-05,9733
"All",100000.5,"Pi",9.19241277585775e-05,9733
"All",101000.5,"Pi",9.9712357280694e-05,9733
"All",102000.5,"Pi",9.25390114326486e-05,9860
"All",103000.5,"Pi",9.05886291577227e-05,9860
"All",104000.5,"Pi",4.85372830019797e-05,9909
"All",105000.5,"Pi",6.29326573084675e-05,9909
"All",106000.5,"Pi",6.26607416870583e-05,9952
"All",107000.5,"Pi",7.51366079211582e-05,9952
"All",108000.5,"Pi",6.9377072682258e-05,9952
"All",109000.5,"Pi",5.34167289021658e-05,10000
"All",110000.5,"Pi",5.37121457035352e-05,9945
"All",111000.5,"Pi",7.62596070771619e-05,9945
"All",112000.5,"Pi",7.24297302077032e-05,9945
"All",113000.5,"Pi",8.01270317590662e-05,9945
"All",114000.5,"Pi",8.39569086285248e-05,9945
"All",115000.5,"Pi",6.77174797457713e-05,9945
"All",116000.5,"Pi",6.96511920867234e-05,9945
"All",117000.5,"Pi",9.36442442395085e-05,9945
"All",118000.5,"Pi",9.55779565804606e-05,9945
"All",119000.5,"Pi",9.39370596088271e-05,9914
"All",120000.5,"Pi",0.000147260898952078,9969
"All",121000.5,"Pi",0.000121021978013374,9969
"All",122000.5,"Pi",0.000138626964224924,9969
"All",123000.5,"Pi",0.000140518563807229,9969
"All",124000.5,"Pi",0.000147897675049092,9969
"All",125000.5,"Pi",0.000146911777216923,9905
"All",126000.5,"Pi",0.000149857063671765,9582
"All",127000.5,"Pi",0.000109990491593705,9582
"All",128000.5,"Pi",0.00011260856869692,9530
"All",129000.5,"Pi",0.000110232077235737,9561
"All",130000.5,"Pi",7.28001069192987e-05,9561
"All",131000.5,"Pi",6.87773542300885e-05,9561
"All",132000.5,"Pi",5.24324804394627e-05,9561
"All",133000.5,"Pi",4.44650867637455e-05,9561
"All",134000.5,"Pi",3.28526733505845e-05,9542
"All",135000.5,"Pi",3.07181793381885e-05,9579
"All",136000.5,"Pi",3.5542491170755e-05,9902
"All",137000.5,"Pi",3.36003815736262e-05,9902
"All",138000.5,"Pi",3.14928881968331e-05,9954
"All",139000.5,"Pi",3.14928881968331e-05,9954
"All",140000.5,"Pi",0.000111922611000895,9954
"All",141000.5,"Pi",0.000200656158852931,9891
"All",142000.5,"Pi",0.000206451214428458,9891
"All",143000.5,"Pi",0.000214001775438916,9891
"All",144000.5,"Pi",0.000217472562999784,9910
"All",145000.5,"Pi",0.000214946395300099,9937
"All",146000.5,"Pi",0.000211075857063052,9937
"All",147000.5,"Pi",0.000227704140265901,9937
"All",148000.5,"Pi",0.000234415978227725,9897
"All",149000.5,"Pi",0.000236359068985608,9897
"All",150000.5,"Pi",0.000152636381767304,9897
"All",151000.5,"Pi",6.4272933625184e-05,9958
"All",152000.5,"Pi",6.98415045956273e-05,9958
"All",153000.5,"Pi",6.44282135131449e-05,9934
"All",154000.5,"Pi",6.5311053710926e-05,9794
"All",155000.5,"Pi",7.87888455888083e-05,9794
"All",156000.5,"Pi",8.07523711382028e-05,9794
"All",157000.5,"Pi",6.78083531960782e-05,9794
"All",158000.5,"Pi",6.36594351978466e-05,9834
"All",159000.5,"Pi",6.17164479764905e-05,9832
"All",160000.5,"Pi",5.02466834910135e-05,9832
"All",161000.5,"Pi",6.44444751780243e-05,9720
"All",162000.5,"Pi",5.4782606023167e-05,9720
"All",163000.5,"Pi",6.42857449435956e-05,9744
"All",164000.5,"Pi",5.95216686830868e-05,9884
"All",165000.5,"Pi",4.61666005272815e-05,9884
"All",166000.5,"Pi",6.98354836945007e-05,9884
"All",167000.5,"Pi",7.17811301160678e-05,9884
"All",168000.5,"Pi",0.000151420405002737,9884
"All",169000.5,"Pi",0.000151389771702109,9886
"All",170000.5,"Pi",0.000153124542975962,9774
"All",171000.5,"Pi",0.000195995093180065,9789
"All",172000.5,"Pi",0.000209825478111705,9683
"All",173000.5,"Pi",0.000223881972647951,9683
"All",174000.5,"Pi",0.00023373501614318,9683
"All",175000.5,"Pi",0.000291831337182563,9683
"All",176000.5,"Pi",0.00028987263815409,9637
"All",177000.5,"Pi",0.000284092451318656,9630
"All",178000.5,"Pi",0.000204233254773133,9630
"All",179000.5,"Pi",0.000213178498423952,9585
"All",180000.5,"Pi",0.000218569465859228,9604
"All",181000.5,"Pi",0.000159209477416538,9703
"All",182000.5,"Pi",0.000146268564625809,9659
"All",183000.5,"Pi",0.000124124737344765,9526
"All",184000.5,"Pi",0.00013211696691877,9487
"All",185000.5,"Pi",7.28203845824839e-05,9487
"All",186000.5,"Pi",5.13168961876667e-05,9533
"All",187000.5,"Pi",5.93033160676448e-05,9540
"All",188000.5,"Pi",6.58567998317846e-05,9427
"All",189000.5,"Pi",6.37492087298362e-05,9437
"All",190000.5,"Pi",8.62450104616026e-05,9530
"All",191000.5,"Pi",0.000177737071615131,9530
"All",192000.5,"Pi",0.000203296979054649,9618
"All",193000.5,"Pi",0.000206095983518303,9751
"All",194000.5,"Pi",0.000192207868883765,9790
"All",195000.5,"Pi",0.000207655495327356,9790
"All",196000.5,"Pi",0.000203726839713307,9790
"All",197000.5,"Pi",0.000322330282741316,9790
"All",198000.5,"Pi",0.000422818021417322,9903
"All",199000.5,"Pi",0.000425756010534738,9925
"All",200000.5,"Pi",0.000396211646014633,9872
"All",201000.5,"Pi",0.000309837195694297,9872
"All",202000.5,"Pi",0.00027964626279524,9934
"All",203000.5,"Pi",0.000292055172099781,9907
"All",204000.5,"Pi",0.000296986329413474,9806
"All",205000.5,"Pi",0.000344605435059269,9806
"All",206000.5,"Pi",0.000355160472888475,9779
"All",207000.5,"Pi",0.000233253823604253,9747
"All",208000.5,"Pi",0.000115966054701498,9747
"All",209000.5,"Pi",0.000125950366679318,9760
"All",210000.5,"Pi",0.000148246714904714,9782
"All",211000.5,"Pi",0.000150212649195326,9782
"All",212000.5,"Pi",0.000159660585834676,9782
"All",213000.5,"Pi",0.000138346328705841,9787
"All",214000.5,"Pi",0.000162717448901611,9791
"All",215000.5,"Pi",0.000111135273901159,9791
"All",216000.5,"Pi",0.000168003436634983,9793
"All",217000.5,"Pi",0.000167456249869353,9825
"All",218000.5,"Pi",0.000178820166962167,9825
"All",219000.5,"Pi",0.000162914483673396,9825
"All",220000.5,"Pi",0.000150320033500654,9816
"All",221000.5,"Pi",0.000148360908680893,9816
"All",222000.5,"Pi",0.000142863946807973,9816
"All",223000.5,"Pi",0.000144528596085587,9836
"All",224000.5,"Pi",0.000169075298901445,9933
"All",225000.5,"Pi",0.000165353574701057,9933
"All",226000.5,"Pi",0.000122986654872426,9895
"All",227000.5,"Pi",0.000134279542359718,9765
"All",228000.5,"Pi",0.000122845800891526,9765
"All",229000.5,"Pi",0.000130635264124195,9763
"All",230000.5,"Pi",0.000146479872642659,9784
"All",231000.5,"Pi",0.000179120272666378,9623
"All",232000.5,"Pi",0.000179774132652123,9588
"All",233000.5,"Pi",0.000245234017576445,9567
"All",234000.5,"Pi",0.000190757638997815,9494
"All",235000.5,"Pi",0.000191626586056777,9449
"All",236000.5,"Pi",0.00019310299703139,9428
"All",237000.5,"Pi",0.000218827196714502,9463
"All",238000.5,"Pi",0.000243075562485138,9463
"All",239000.5,"Pi",0.000242748035587264,9465
"All",240000.5,"Pi",0.000219543532143598,9484
"All",241000.5,"Pi",0.000235739940401041,9645
"All",242000.5,"Pi",0.000281274881341077,9680
"All",243000.5,"Pi",0.000216454847892027,9703
"All",244000.5,"Pi",0.000217965051247132,9724
"All",245000.5,"Pi",0.000222713769478998,9769
"All",246000.5,"Pi",0.000238894385562128,9384
"All",247000.5,"Pi",0.000208077586073094,9479
"All",248000.5,"Pi",0.000198032189547414,9479
"All",249000.5,"Pi",0.000206068506767958,9479
"All",250000.5,"Pi",0.000206068506767958,9479
"All",251000.5,"Pi",0.000202644616662817,9477
"All",252000.5,"Pi",0.000151205272495345,9477
"All",253000.5,"Pi",0.000153266821812048,9475
"All",254000.5,"Pi",0.000183561758711915,9440
"All",255000.5,"Pi",0.000171615707396109,9440
"All",256000.5,"Pi",0.000133063001770179,9909
"All",257000.5,"Pi",0.000134966055179806,9909
"All",258000.5,"Pi",0.000188458813892003,9909
"All",259000.5,"Pi",0.0001789812310698,9909
"All",260000.5,"Pi",0.000227149834762771,9907
"All",261000.5,"Pi",0.000183710601424419,9909
"All",262000.5,"Pi",0.000207658927004976,9909
"All",263000.5,"Pi",0.00020955736826991,9911
"All",264000.5,"Pi",0.000175819331155253,9998
"All",265000.5,"Pi",0.000196043689693876,9998
"All",266000.5,"Pi",0.000207584459386276,9998
"All",267000.5,"Pi",0.000200152054309294,9998
"All",268000.5,"Pi",0.000181701762309146,9998
"All",269000.5,"Pi",0.000178650728383899,9966
"All",270000.5,"Pi",0.000137107518762754,9791
"All",271000.5,"Pi",0.00018455167824561,9791
"All",272000.5,"Pi",0.000170097227727923,9791
"All",273000.5,"Pi",0.00017996179522404,9661
"All",274000.5,"Pi",0.00020599937167061,9542
"All",275000.5,"Pi",0.000208327822015291,9542
"All",276000.5,"Pi",0.000223863868852911,9542
"All",277000.5,"Pi",0.000245680861578284,9542
"All",278000.5,"Pi",0.000251402880695314,9509
"All",279000.5,"Pi",0.000326389023153015,9541
"All",280000.5,"Pi",0.000376986508716838,9718
"All",281000.5,"Pi",0.000382731028445017,9718
"All",282000.5,"Pi",0.000386573516557512,9718
"All",283000.5,"Pi",0.000388516913154752,9815
"All",284000.5,"Pi",0.000363639855877272,9915
"All",285000.5,"Pi",0.000362547674652018,9915
"All",286000.5,"Pi",0.00034177740066141,9915
"All",287000.5,"Pi",0.000318803933509513,9915
"All",288000.5,"Pi",0.000313317075529122,9948
"All",289000.5,"Pi",0.000236795279188637,9945
"All",290000.5,"Pi",0.000189817329666096,9903
"All",291000.5,"Pi",0.000133388717460034,9903
"All",292000.5,"Pi",0.000131597632207921,9903
"All",293000.5,"Pi",0.000135131679655475,9901
"All",294000.5,"Pi",0.00018836309869383,9918
"All",295000.5,"Pi",0.000268049386598186,9918
"All",296000.5,"Pi",0.00026417143353693,9918
"All",297000.5,"Pi",0.000278666694979489,9918
"All",298000.5,"Pi",0.000243520392234998,9918
"All",299000.5,"Pi",0.000245385144583961,9921
"All",300000.5,"Pi",0.000234961965695778,9963
"All",301000.5,"Pi",0.000238784923185165,9963
"All",302000.5,"Pi",0.000229133829523231,9963
"All",303000.5,"Pi",0.000209956106232449,9998
"All",304000.5,"Pi",0.000201138909634055,10000
"All",305000.5,"Pi",0.000233852089252214,9754
"All",306000.5,"Pi",0.000258369032366384,8754
"All",307000.5,"Pi",0.000268237088068256,7754
"All",308000.5,"Pi",0.00028818703512736,6754
"All",309000.5,"Pi",0.00033158736475298,5754
"All",310000.5,"Pi",0.00038920096531265,4754
"All",311000.5,"Pi",0.000482731290258278,3754
"All",312000.5,"Pi",0.000651032133042413,2754
"All",313000.5,"Pi",0.0024568537168079,1869
"All",314000.5,"Pi",0.00330884639324874,1357
"All",315000.5,"Pi",0.00247284195009637,1603
"All",316000.5,"Pi",0.00158704109149637,2603
"All",317000.5,"Pi",0.00120475696856221,3603
"All",318000.5,"Pi",0.000990643664058427,4603
"All",319000.5,"Pi",0.000880816142317869,5603
"All",320000.5,"Pi",0.000799475921110836,6603
"All",321000.5,"Pi",0.000711881448471119,7603
"All",322000.5,"Pi",0.000651269938400528,8603
"All",323000.5,"Pi",0.000399348825669656,9488
"All",324000.5,"Pi",0.000366971620612397,10000
"All",325000.5,"Pi",0.000398188946975355,10000
"All",326000.5,"Pi",0.000474015069305527,9955
"All",327000.5,"Pi",0.00047912886071301,9945
"All",328000.5,"Pi",0.000475534015922505,9721
"All",329000.5,"Pi",0.000438907198669619,9721
"All",330000.5,"Pi",0.000478914361930113,9721
"All",331000.5,"Pi",0.00048842158507651,9721
"All",332000.5,"Pi",0.000482640425143044,9721
"All",333000.5,"Pi",0.000433625408032732,9721
"All",334000.5,"Pi",0.000433570320021481,9643
"All",335000.5,"Pi",0.00033334497868552,9641
"All",336000.5,"Pi",0.000264347780348846,9655
"All",337000.5,"Pi",0.000248379919443889,9633
"All",338000.5,"Pi",0.000248361123437827,9857
"All",339000.5,"Pi",0.000250604728765,9844
"All",340000.5,"Pi",0.000238608869025056,9727
"All",341000.5,"Pi",0.00022325313777093,9727
"All",342000.5,"Pi",0.000227215567770139,9725
"All",343000.5,"Pi",0.000229481003933796,9725
"All",344000.5,"Pi",0.000248571585129541,9745
"All",345000.5,"Pi",0.000248063090898831,9701
"All",346000.5,"Pi",0.000224327894979015,9732
"All",347000.5,"Pi",0.000282064351953698,9733
"All",348000.5,"Pi",0.000276367051047126,9733
"All",349000.5,"Pi",0.00036065427044848,9746
"All",350000.5,"Pi",0.00037222040536379,9863
"All",351000.5,"Pi",0.000405085216545307,9709
"All",352000.5,"Pi",0.00041390356047041,9711
"All",353000.5,"Pi",0.000376854500593669,9711
"All",354000.5,"Pi",0.000351281136447608,9769
"All",355000.5,"Pi",0.000345754182016293,9815
"All",356000.5,"Pi",0.000378758336164525,9815
"All",357000.5,"Pi",0.000342996864180372,9846
"All",358000.5,"Pi",0.000339090553144262,9846
"All",359000.5,"Pi",0.000270275005813956,9846
"All",360000.5,"Pi",0.000379335364351769,9836
"All",361000.5,"Pi",0.000432153587493393,9990
"All",362000.5,"Pi",0.000586762468202309,9986
"All",363000.5,"Pi",0.000656165083693721,9986
"All",364000.5,"Pi",0.00072687048191036,9983
"All",365000.5,"Pi",0.000811879274628257,9939
"All",366000.5,"Pi",0.000829744037583704,9939
"All",367000.5,"Pi",0.000928753342484705,9923
"All",368000.5,"Pi",0.00100913328371553,9923
"All",369000.5,"Pi",0.00109812628051374,9921
"All",370000.5,"Pi",0.00102795593112957,9857
"All",371000.5,"Pi",0.000994608790502958,9825
"All",372000.5,"Pi",0.00092197283332861,9804
"All",373000.5,"Pi",0.000925305517645478,9804
"All",374000.5,"Pi",0.000849631647328161,9807
"All",375000.5,"Pi",0.00081712277166384,9357
"All",376000.5,"Pi",0.000846707157386769,9324
"All",377000.5,"Pi",0.000727432109703421,9242
"All",378000.5,"Pi",0.000734785622476472,9242
"All",379000.5,"Pi",0.000704815007873827,9244
"All",380000.5,"Pi",0.000725866679515286,9300
"All",381000.5,"Pi",0.000698568802264615,9332
"All",382000.5,"Pi",0.000842523794552855,9357
"All",383000.5,"Pi",0.000808422971208529,9357
"All",384000.5,"Pi",0.00105765044211251,9343
"All",385000.5,"Pi",0.00103778975948741,9837
"All",386000.5,"Pi",0.000987278737322437,9831
"All",387000.5,"Pi",0.000975371741305013,9929
"All",388000.5,"Pi",0.001097579972397,9929
"All",389000.5,"Pi",0.00104915926227823,9929
"All",390000.5,"Pi",0.000973126655154507,9945
"All",391000.5,"Pi",0.00127806343725343,9910
"All",392000.5,"Pi",0.00108142814833125,9910
"All",393000.5,"Pi",0.00111886364886669,9910
"All",394000.5,"Pi",0.000904410188941403,9918
"All",395000.5,"Pi",0.000876213496828566,9785
"All",396000.5,"Pi",0.000952784693959467,9824
"All",397000.5,"Pi",0.00151144441256,9822
"All",398000.5,"Pi",0.00157241640509497,9816
"All",399000.5,"Pi",0.00165442151872569,9430
"All",400000.5,"Pi",0.00190940016225981,9429
"All",401000.5,"Pi",0.00177491513771459,9464
"All",402000.5,"Pi",0.00180840293242205,9335
"All",403000.5,"Pi",0.00184158651151903,9182
"All",404000.5,"Pi",0.00204466582016632,9186
"All",405000.5,"Pi",0.00220970415384792,9319
"All",406000.5,"Pi",0.00232622936147361,9112
"All",407000.5,"Pi",0.00183318660574196,8702
"All",408000.5,"Pi",0.00157924365772522,8708
"All",409000.5,"Pi",0.00159216228436136,8870
"All",410000.5,"Pi",0.00130808962047476,8812
"All",411000.5,"Pi",0.00112087461696776,8812
"All",412000.5,"Pi",0.00105629811696443,8941
"All",413000.5,"Pi",0.00116475940736253,9092
"All",414000.5,"Pi",0.00102641352873555,9094
"All",415000.5,"Pi",0.000825273925162681,9094
"All",416000.5,"Pi",0.000834488313389736,9301
"All",417000.5,"Pi",0.000815526599207563,9713
"All",418000.5,"Pi",0.000812527915629654,9713
"All",419000.5,"Pi",0.000725988965734313,9937
"All",420000.5,"Pi",0.000785777665254866,9994
"All",421000.5,"Pi",0.000745069894812167,9994
"All",422000.5,"Pi",0.000748133719664211,9994
"All",423000.5,"Pi",0.000545083604763788,9996
"All",424000.5,"Pi",0.000451991849764551,9996
"All",425000.5,"Pi",0.000461499013346937,9996
"All",426000.5,"Pi",0.000296712555408097,9956
"All",427000.5,"Pi",0.000277448860451732,9940
"All",428000.5,"Pi",0.000247616098865766,9904
"All",429000.5,"Pi",0.000240347600382987,9899
"All",430000.5,"Pi",0.00014000630612837,9903
"All",431000.5,"Pi",0.000167249655489465,9903
"All",432000.5,"Pi",0.000232594074636182,9879
"All",433000.5,"Pi",0.000219194448495201,9879
"All",434000.5,"Pi",0.000232027094686634,9879
"All",435000.5,"Pi",0.000250336984778522,9815
"All",436000.5,"Pi",0.000522945013391533,9849
"All",437000.5,"Pi",0.000506884518824209,9722
"All",438000.5,"Pi",0.000528988986804033,9758
"All",439000.5,"Pi",0.000566124392309842,9763
"All",440000.5,"Pi",0.000570548627852253,9721
"All",441000.5,"Pi",0.000550593062500523,9721
"All",442000.5,"Pi",0.000496300165037431,9745
"All",443000.5,"Pi",0.000560675223290853,9743
"All",444000.5,"Pi",0.000555520337958115,9743
"All",445000.5,"Pi",0.000515627488039704,9807
"All",446000.5,"Pi",0.000331361808940293,9728
"All",447000.5,"Pi",0.000433637236255084,9871
"All",448000.5,"Pi",0.000500218706178428,9703
"All",449000.5,"Pi",0.000527119219766574,9703
"All",450000.5,"Pi",0.00068243451146771,9728
"All",451000.5,"Pi",0.000815842906135765,9728
"All",452000.5,"Pi",0.000807417314816635,9728
"All",453000.5,"Pi",0.000864913531673328,9730
"All",454000.5,"Pi",0.000862898713356212,9730
"All",455000.5,"Pi",0.0011862895388099,9690
"All",456000.5,"Pi",0.00126187839612681,9773
"All",457000.5,"Pi",0.00124460806159289,9770
"All",458000.5,"Pi",0.00114377850924321,9859
"All",459000.5,"Pi",0.00114151893931154,9853
"All",460000.5,"Pi",0.00098513687648164,9870
"All",461000.5,"Pi",0.000851985567216912,9868
"All",462000.5,"Pi",0.000842412569545937,9823
"All",463000.5,"Pi",0.000769824550252692,9823
"All",464000.5,"Pi",0.000766103088449794,9821
"All",465000.5,"Pi",0.00045261320555876,9861
"All",466000.5,"Pi",0.000258470091788496,9863
"All",467000.5,"Pi",0.000203851853825579,9866
"All",468000.5,"Pi",0.000223465805770423,9945
"All",469000.5,"Pi",0.000167155882344774,9951
"All",470000.5,"Pi",0.000170983449972828,9951
"All",471000.5,"Pi",0.00020165727387729,9953
"All",472000.5,"Pi",0.00026226305754056,9998
"All",473000.5,"Pi",0.000235981299678593,9791
"All",474000.5,"Pi",0.000292706617325551,9751
"All",475000.5,"Pi",0.000394680682559183,9727
"All",476000.5,"Pi",0.000432634202413855,9704
"All",477000.5,"Pi",0.000422892350146409,9626
"All",478000.5,"Pi",0.000431784304143581,9599
"All",479000.5,"Pi",0.000546849216453038,9511
"All",480000.5,"Pi",0.000682590929978121,9493
"All",481000.5,"Pi",0.000689750011938359,9493
"All",482000.5,"Pi",0.000679919538578378,9460
"All",483000.5,"Pi",0.000705417203944372,9667
"All",484000.5,"Pi",0.000701500290261394,9709
"All",485000.5,"Pi",0.000743488176892101,9733
"All",486000.5,"Pi",0.000720776152308887,9726
"All",487000.5,"Pi",0.000792855120937972,9804
"All",488000.5,"Pi",0.000759759274532732,9831
"All",489000.5,"Pi",0.000697636333696913,9937
"All",490000.5,"Pi",0.000574530670934129,9937
"All",491000.5,"Pi",0.000552960875321846,9937
"All",492000.5,"Pi",0.000513906682507203,9963
"All",493000.5,"Pi",0.000648560412141528,9825
"All",494000.5,"Pi",0.000623967409771888,9688
"All",495000.5,"Pi",0.000513423595877718,9688
"All",496000.5,"Pi",0.00053381047939457,9176
"All",497000.5,"Pi",0.000507554365756993,8656
"All",498000.5,"Pi",0.000538265918006275,8441
"All",499000.5,"Pi",0.000469918201275665,8441
"All",500000.5,"Pi",0.000534189893740416,8367
"All",501000.5,"Pi",0.000596313819726185,8367
"All",502000.5,"Pi",0.000675456572523546,8374
"All",503000.5,"Pi",0.000486212999569967,8468
"All",504000.5,"Pi",0.000502293346334125,8511
"All",505000.5,"Pi",0.000521007156202333,7991
"All",506000.5,"Pi",0.000501589978120395,8447
"All",507000.5,"Pi",0.000423404987686491,8926
"All",508000.5,"Pi",0.000401191228712171,9141
"All",509000.5,"Pi",0.000425701435129776,9141
"All",510000.5,"Pi",0.000410065415148938,9215
"All",511000.5,"Pi",0.000359696196212219,9215
"All",512000.5,"Pi",0.000314655659729384,9215
"All",513000.5,"Pi",0.000304570141108088,9259
"All",514000.5,"Pi",0.000274778613734107,9351
"All",515000.5,"Pi",0.000252183363071926,9869
"All",516000.5,"Pi",0.000292972596249966,9955
"All",517000.5,"Pi",0.000299428957542688,9996
"All",518000.5,"Pi",0.00033497342178096,9996
"All",519000.5,"Pi",0.000363955543727228,9555
"All",520000.5,"Pi",0.000376891631618254,9500
"All",521000.5,"Pi",0.000351238731705535,9363
"All",522000.5,"Pi",0.00032860183070254,9308
"All",523000.5,"Pi",0.000418083747853317,9308
"All",524000.5,"Pi",0.000575203031265144,9296
"All",525000.5,"Pi",0.000614126997695251,9296
"All",526000.5,"Pi",0.000597054864259895,9291
"All",527000.5,"Pi",0.000634010331776099,9291
"All",528000.5,"Pi",0.000624043006116482,9291
"All",529000.5,"Pi",0.000748016670766195,9722
"All",530000.5,"Pi",0.000936246467975024,9700
"All",531000.5,"Pi",0.00094225780335405,9779
"All",532000.5,"Pi",0.000961224760007512,9493
"All",533000.5,"Pi",0.000998632930030516,9493
"All",534000.5,"Pi",0.000972577947787975,9444
"All",535000.5,"Pi",0.000944482666853465,9446
"All",536000.5,"Pi",0.00106865450482664,9425
"All",537000.5,"Pi",0.00106366848590711,9393
"All",538000.5,"Pi",0.0011523794454875,9341
"All",539000.5,"Pi",0.00104333660868172,8983
"All",540000.5,"Pi",0.000996937257033904,8704
"All",541000.5,"Pi",0.0020024889743909,8742
"All",542000.5,"Pi",0.00335300659318693,9036
"All",543000.5,"Pi",0.00451861071320683,8702
"All",544000.5,"Pi",0.00613801322244047,8510
"All",545000.5,"Pi",0.00745191948534588,8216
"All",546000.5,"Pi",0.00768411745272954,7980
"All",547000.5,"Pi",0.00799563033338368,7942
"All",548000.5,"Pi",0.00816298765707008,7716
"All",549000.5,"Pi",0.0079601368080895,8000
"All",550000.5,"Pi",0.00806885440556018,8073
"All",551000.5,"Pi",0.00702497143523117,7997
"All",552000.5,"Pi",0.0054551557828453,8044
"All",553000.5,"Pi",0.00430158072236366,8323
"All",554000.5,"Pi",0.00259450029984265,8484
