"start","end","position","variable","value","Q1Fst","Q3Fst","maxFst"
"45001","55000",50000.5,"Fst",0,0,0.03295273513651,0.0845230564805202
"46001","56000",51000.5,"Fst",0,0,0.029617043145666,0.0743254041428484
"47001","57000",52000.5,"Fst",0,0,0.0289297490684604,0.0740773903578076
"48001","58000",53000.5,"Fst",0,0,0.0284514642264389,0.0728948550499291
"49001","59000",54000.5,"Fst",0.000809101112131394,0,0.0284429884874449,0.0829023569023569
"50001","60000",55000.5,"Fst",0.00368387613601839,0,0.0232023039704664,0.0662457472901338
"51001","61000",56000.5,"Fst",0.000460624766180251,0,0.0240247229231122,0.0693123457613554
"52001","62000",57000.5,"Fst",0.00354872554465224,0,0.0188617974405598,0.0462917283341556
"53001","63000",58000.5,"Fst",0,0,0.0278742781241582,0.0671693026712772
"54001","64000",59000.5,"Fst",0.00764679687003,0,0.0234886822000808,0.0576818691970207
"55001","65000",60000.5,"Fst",0,0,0.0400993479587893,0.0919945725915876
"56001","66000",61000.5,"Fst",0,0,0.0386483340780736,0.0905053738020332
"57001","67000",62000.5,"Fst",0,0,0.0400900149910867,0.0922788254057604
"58001","68000",63000.5,"Fst",0,0,0.035091690939822,0.0808400360286333
"59001","69000",64000.5,"Fst",0,0,0.0341293689931059,0.0795991247626124
"60001","70000",65000.5,"Fst",0,0,0.031138784945134,0.0743151707857591
"61001","71000",66000.5,"Fst",0,0,0.030891380475382,0.0736593798049835
"62001","72000",67000.5,"Fst",0,0,0.0293338805042275,0.0683040290152173
"63001","73000",68000.5,"Fst",0,0,0.024429919825151,0.0544508037919458
"64001","74000",69000.5,"Fst",0,0,0.0245538448647733,0.0550746905676481
"65001","75000",70000.5,"Fst",0,0,0.0252891091036654,0.0439808418531824
"66001","76000",71000.5,"Fst",0,0,0.0272713431367778,0.0506059937018488
"67001","77000",72000.5,"Fst",0,0,0.026888031961308,0.0500727233007756
"68001","78000",73000.5,"Fst",0,0,0.0235277677410935,0.0526344335092259
"69001","79000",74000.5,"Fst",0,0,0.0267832157962973,0.0742430567332402
"70001","80000",75000.5,"Fst",0.000288329302413848,0,0.026740676491394,0.0861958472186619
"71001","81000",76000.5,"Fst",0.000288329302413848,0,0.026740676491394,0.0861958472186619
"72001","82000",77000.5,"Fst",0.00154099503563998,0,0.0308091765550045,0.105445688873196
"73001","83000",78000.5,"Fst",0.00197527233515904,0,0.0313152356028498,0.111811360182371
"74001","84000",79000.5,"Fst",0,0,0.0515468918156592,0.129543962275413
"75001","85000",80000.5,"Fst",0.00261505137582718,0,0.048357997057195,0.148225657141952
"76001","86000",81000.5,"Fst",0.00863758636673906,0,0.0525486672053451,0.179770053576569
"77001","87000",82000.5,"Fst",0.0138996770868447,0,0.0563501108483192,0.20278688299882
"78001","88000",83000.5,"Fst",0.0147287994724148,0,0.0568396562937107,0.206491836323841
"79001","89000",84000.5,"Fst",0.0157095170260612,0,0.0575439656273845,0.209410282596338
"80001","90000",85000.5,"Fst",0.016237212893264,0,0.0575282607231089,0.211832127784362
"81001","91000",86000.5,"Fst",0.0176904839357253,0,0.0579390460107755,0.217966985066878
"82001","92000",87000.5,"Fst",0.0186493043083081,0,0.0583765360880998,0.221742397873013
"83001","93000",88000.5,"Fst",0.020013600046878,0,0.0592294951986517,0.224858597873025
"84001","94000",89000.5,"Fst",0.0261182604538808,0,0.0625717603949597,0.234495178228087
"85001","95000",90000.5,"Fst",0.0301772345365593,0,0.0656316108318673,0.239283012613911
"86001","96000",91000.5,"Fst",0.0320590861926818,0,0.0655418014311109,0.238924617047781
"87001","97000",92000.5,"Fst",0.0342073459813697,0,0.0649333012152807,0.236812744580805
"88001","98000",93000.5,"Fst",0.0347157416396136,0,0.0652641840400511,0.23634251604603
"89001","99000",94000.5,"Fst",0.0352962141106272,0,0.0656194452086287,0.234970646884956
"90001","1e+05",95000.5,"Fst",0.0362440499056336,0,0.0664816120487128,0.234383177367784
"91001","101000",96000.5,"Fst",0.0390918485010215,0,0.0667515522153792,0.231773419529472
"92001","102000",97000.5,"Fst",0.043928885893492,0,0.0619081267175408,0.228537498389163
"93001","103000",98000.5,"Fst",0.0503794502240198,0,0.0588257267231295,0.220130692846845
"94001","104000",99000.5,"Fst",0.0494528211308036,0,0.0566956602658794,0.212637645235916
"95001","105000",100000.5,"Fst",0.0475819824343906,0,0.0543154092934509,0.200381854550889
"96001","106000",101000.5,"Fst",0.041457962554282,0,0.0450533380138843,0.167108936188721
"97001","107000",102000.5,"Fst",0.0147324996220219,0,0.0170403868422149,0.0280454545454545
"98001","108000",103000.5,"Fst",0.0149919230844086,0,0.0159885131106619,0.0245287981064257
"99001","109000",104000.5,"Fst",0.0115462020585358,0,0.014238687547988,0.0353338359708187
"100001","110000",105000.5,"Fst",0.00478496008241047,0,0.015533694564508,0.039443267642625
"101001","111000",106000.5,"Fst",0.0107170928626481,0,0.0138136355401082,0.0362881640430069
"102001","112000",107000.5,"Fst",0.0110296999849239,0,0.0139509139755068,0.0353075875958007
"103001","113000",108000.5,"Fst",0.0111102346677184,0,0.01864868900134,0.0469911362836388
"104001","114000",109000.5,"Fst",0.0112468559108876,0,0.0188816368939743,0.0475535435569631
"105001","115000",110000.5,"Fst",0.0455011588916742,0,0.0588833422275031,0.127888511843969
"106001","116000",111000.5,"Fst",0.0460455347860367,0,0.0612601884468285,0.130158144950034
"107001","117000",112000.5,"Fst",0.0488000704613829,0,0.065110064926727,0.13854320396132
"108001","118000",113000.5,"Fst",0.0504139016678201,0,0.0667187048238309,0.142732914449879
"109001","119000",114000.5,"Fst",0.0510271992002116,0,0.0673542162945621,0.145138749582079
"110001","120000",115000.5,"Fst",0.0518077492296868,0,0.0683939323725357,0.147096061191886
"111001","121000",116000.5,"Fst",0.0519068938760576,0,0.0691079212554016,0.148407322103298
"112001","122000",117000.5,"Fst",0.0520125504993539,0,0.0692724172309258,0.148768672747332
"113001","123000",118000.5,"Fst",0.0524787213529281,0,0.0698560561438673,0.150040719990017
"114001","124000",119000.5,"Fst",0.0525807765955844,0,0.0699677386511736,0.150328637063994
"115001","125000",120000.5,"Fst",0.0529982458262496,0,0.0704481169293031,0.151519387162358
"116001","126000",121000.5,"Fst",0.0533761430124081,0,0.0708552122662363,0.15251132387735
"117001","127000",122000.5,"Fst",0.0533536517173946,0,0.0708207597920741,0.152437834451166
"118001","128000",123000.5,"Fst",0.0532482899871007,0,0.070903252467643,0.152533553071428
"119001","129000",124000.5,"Fst",0.0535671176052088,0,0.0711610702032391,0.153001964957251
"120001","130000",125000.5,"Fst",0.0533039619378276,0,0.0707884430624065,0.152222582448685
"121001","131000",126000.5,"Fst",0.0533404894162437,0,0.0705044813780153,0.1519915207253
"122001","132000",127000.5,"Fst",0.0533669240872943,0,0.0705507946059973,0.152073193397427
"123001","133000",128000.5,"Fst",0.0534076345058885,0,0.070616070815307,0.152198993884091
"124001","134000",129000.5,"Fst",0.053464196846975,0,0.0707039526126448,0.152401017277694
"125001","135000",130000.5,"Fst",0.0524795306105161,0,0.0705347376814205,0.151987102060506
"126001","136000",131000.5,"Fst",0.0501042777699278,0,0.0718194168952846,0.149009787696879
"127001","137000",132000.5,"Fst",0.0460842210021825,0,0.0651641301678452,0.143792876506099
"128001","138000",133000.5,"Fst",0.0441384802038821,0,0.0644393759500792,0.142378312284428
"129001","139000",134000.5,"Fst",0.0405828417277572,0,0.0655479761522441,0.139671855826626
"130001","140000",135000.5,"Fst",0.0386946630631702,0,0.0657513108185981,0.138579774303232
"131001","141000",136000.5,"Fst",0.0366325177509467,0,0.0648746681536136,0.139413006750157
"132001","142000",137000.5,"Fst",0.0354996979107975,0,0.0629272672108232,0.138126702259928
"133001","143000",138000.5,"Fst",0.033594682274471,0,0.0608465907896128,0.137383569444107
"134001","144000",139000.5,"Fst",0.0307275682557004,0,0.0600756340622281,0.137909040488075
"135001","145000",140000.5,"Fst",0.0293513335759009,0,0.059236545039846,0.137447250040218
"136001","146000",141000.5,"Fst",0.0294180528181615,0,0.0592925289968677,0.137488365456403
"137001","147000",142000.5,"Fst",0.0268899314893702,0,0.056202159468105,0.131258280747818
"138001","148000",143000.5,"Fst",0.0164870674710492,0,0.059010223027984,0.136825283591516
"139001","149000",144000.5,"Fst",0.0108777589168314,0,0.0534699368728142,0.145316755581879
"140001","150000",145000.5,"Fst",0.0062854495740402,0,0.0517480965713315,0.150199317177449
"141001","151000",146000.5,"Fst",0.00142635672197111,0,0.0560699126736509,0.152769605890447
"142001","152000",147000.5,"Fst",0,0,0.0584745159733496,0.15543298481895
"143001","153000",148000.5,"Fst",0,0,0.0614587023785213,0.159378199797416
"144001","154000",149000.5,"Fst",0,0,0.0630505741597614,0.159046939942425
"145001","155000",150000.5,"Fst",0,0,0.063198909415224,0.157087318667997
"146001","156000",151000.5,"Fst",0,0,0.0656921257996825,0.15784090343764
"147001","157000",152000.5,"Fst",0,0,0.0618111645686126,0.153156455981921
"148001","158000",153000.5,"Fst",0,0,0.0559818196171665,0.142020082866195
"149001","159000",154000.5,"Fst",0,0,0.0572855028212543,0.136134201084584
"150001","160000",155000.5,"Fst",0,0,0.0577643637451167,0.132447411664836
"151001","161000",156000.5,"Fst",0.000226680099561505,0,0.0543182698425889,0.121930145743058
"152001","162000",157000.5,"Fst",0.0055919970982361,0,0.0547631629219814,0.110614612825915
"153001","163000",158000.5,"Fst",0.0126723273246192,0,0.0599054717458738,0.120366685525514
"154001","164000",159000.5,"Fst",0.00808558752918009,0,0.0597405444300776,0.123114989342754
"155001","165000",160000.5,"Fst",0.00554015555865162,0,0.059301343186536,0.120425673807316
"156001","166000",161000.5,"Fst",0.00440493729340252,0,0.0594452044504336,0.120937154152637
"157001","167000",162000.5,"Fst",0.00160387281086516,0,0.057214463926814,0.122082588058569
"158001","168000",163000.5,"Fst",0.010206841073828,0,0.0530143780230738,0.128460842872726
"159001","169000",164000.5,"Fst",0.0176162519579592,0,0.0587297668389164,0.133043655373752
"160001","170000",165000.5,"Fst",0.0176234935952035,0,0.0575805614815381,0.130605800046901
"161001","171000",166000.5,"Fst",0.0182081825372098,0,0.0475087319765584,0.103378306028483
"162001","172000",167000.5,"Fst",0.0193977996525768,0,0.0355058546961488,0.0683570575450825
"163001","173000",168000.5,"Fst",0.0134142316772867,0,0.0422985711425637,0.0872560365935269
"164001","174000",169000.5,"Fst",0.0131823171340186,0,0.0417502298521712,0.0860047336359755
"165001","175000",170000.5,"Fst",0.0147861855727026,0,0.0463736633962304,0.0957264957264957
"166001","176000",171000.5,"Fst",0.0147861855727026,0,0.0464257170774574,0.0959156785243742
"167001","177000",172000.5,"Fst",0.0124219741075855,0,0.0438908179134226,0.0883186452393294
"168001","178000",173000.5,"Fst",0.0152095913188065,0,0.0413585788081601,0.0852318409296012
"169001","179000",174000.5,"Fst",0.0131286636860408,0,0.0250678484507443,0.0538316498316498
"170001","180000",175000.5,"Fst",0.0114131615607785,0,0.011085240550735,0.0197735123859255
"171001","181000",176000.5,"Fst",0.0111177510520156,0,0.0108325032440611,0.019325899119048
"172001","182000",177000.5,"Fst",0.0323603603603604,0,0.0323398327235705,0.0969788519637462
"173001","183000",178000.5,"Fst",0.0257020493739303,0,0.0277288772491037,0.0724894489668221
"174001","184000",179000.5,"Fst",0.0203412140079603,0,0.0354673949443303,0.0672118023545406
"175001","185000",180000.5,"Fst",0.0203412140079603,0,0.0354673949443303,0.0672118023545406
"176001","186000",181000.5,"Fst",0.0204379574448171,0,0.0356326779381649,0.0675202096326432
"177001","187000",182000.5,"Fst",0.0209456778530315,0,0.0359567686554598,0.0686830210832868
"178001","188000",183000.5,"Fst",0.0207387949204613,0,0.0367599960979918,0.0701188796176314
"179001","189000",184000.5,"Fst",0.0208533124758774,0,0.0345215700336312,0.068137630790373
"180001","190000",185000.5,"Fst",0.0222691704314928,0,0.0350608270443113,0.069917855841064
"181001","191000",186000.5,"Fst",0.0225480674997118,0,0.0348770493764402,0.0700152778853869
"182001","192000",187000.5,"Fst",0.0162795484770694,0,0.0348091653705992,0.0576014270289019
"183001","193000",188000.5,"Fst",0.0152146944246212,0,0.0390764904556889,0.0630670555119838
"184001","194000",189000.5,"Fst",0.0117603569825468,0,0.029054139619221,0.0773903342528631
"185001","195000",190000.5,"Fst",0.0117603569825468,0,0.029054139619221,0.0773903342528631
"186001","196000",191000.5,"Fst",0.0150012661433274,0,0.0291009728641314,0.0742263195198474
"187001","197000",192000.5,"Fst",0.0147850502277409,0,0.028711543192482,0.0731945795741785
"188001","198000",193000.5,"Fst",0.0135749148495382,0,0.0289049323523484,0.0693539108258328
"189001","199000",194000.5,"Fst",0.0117380393426697,0,0.03459403596743,0.0796886435847319
"190001","2e+05",195000.5,"Fst",0.0060123143788483,0,0.0317534734212512,0.0765725064306912
"191001","201000",196000.5,"Fst",0.00809448449680561,0,0.0315314941122996,0.0742428318470365
"192001","202000",197000.5,"Fst",0.00898185678440455,0,0.0364315032969363,0.0834116127450014
"193001","203000",198000.5,"Fst",0.0100323291192644,0,0.037357021480708,0.0851390157942825
"194001","204000",199000.5,"Fst",0.0208931419457735,0,0.0221717115800996,0.0513655921400795
"195001","205000",200000.5,"Fst",0.011935121294001,0,0.0325161095225813,0.0909795381939938
"196001","206000",201000.5,"Fst",0.00798222539272064,0,0.0328272418061715,0.0844184418441843
"197001","207000",202000.5,"Fst",0.00819318277158709,0,0.0336308782346609,0.086414823914824
"198001","208000",203000.5,"Fst",0.00983735661701757,0,0.0377172727108905,0.0958692617229202
"199001","209000",204000.5,"Fst",0.00991769547325105,0,0.0414989868073876,0.105395854022958
"200001","210000",205000.5,"Fst",0.0131716545055048,0,0.0496080772190721,0.122916524521898
"201001","211000",206000.5,"Fst",0.0033604527767952,0,0.049637683952379,0.123350307240885
"202001","212000",207000.5,"Fst",0.00408656827483578,0,0.0448244008305265,0.111615118680248
"203001","213000",208000.5,"Fst",0.00230189512187406,0,0.0461521437043077,0.11403830514908
"204001","214000",209000.5,"Fst",0.00229631959735765,0,0.0461521437043077,0.114371317720897
"205001","215000",210000.5,"Fst",0.00857901898529101,0,0.0110576334894159,0.0173717371737173
"206001","216000",211000.5,"Fst",0.00122092064015833,0,0.0098021141227137,0.0106945851626701
"207001","217000",212000.5,"Fst",0.00122092064015833,0,0.0098021141227137,0.0106945851626701
"208001","218000",213000.5,"Fst",0.00122092064015833,0,0.00983232085988383,0.0106945851626701
"209001","219000",214000.5,"Fst",0.0172458335980349,0,0.0140102257231916,0.0244308080518438
"210001","220000",215000.5,"Fst",0.0134678888772399,0,0.0253719722534496,0.0747747228583128
"211001","221000",216000.5,"Fst",0.0158265792080272,0,0.0284306020544763,0.0843339093540521
"212001","222000",217000.5,"Fst",0.0248790910768713,0,0.0276643455615951,0.0840008648218243
"213001","223000",218000.5,"Fst",0.0258473308286663,0,0.0289015651759784,0.0874023653256005
"214001","224000",219000.5,"Fst",0.0216863147328307,0,0.0282685251336645,0.0653580112982011
"215001","225000",220000.5,"Fst",0.0128311115288794,0,0.0290517057577264,0.0936833915589242
"216001","226000",221000.5,"Fst",0.0128311115288794,0,0.0290517057577264,0.0936833915589242
"217001","227000",222000.5,"Fst",0.0128653047643259,0,0.027830234179787,0.0914863537473199
"218001","228000",223000.5,"Fst",0.012963700570145,0,0.0269342051389717,0.090042294931367
"219001","229000",224000.5,"Fst",0.00954888858446101,0,0.0271484982987925,0.0915961972739761
"220001","230000",225000.5,"Fst",0.00917333333333314,0,0.0310459178481769,0.0915770519837977
"221001","231000",226000.5,"Fst",0.0107215820871129,0,0.0290789617289792,0.0848529694991537
"222001","232000",227000.5,"Fst",0.00447306674654302,0,0.0303547742491261,0.0860749892225504
"223001","233000",228000.5,"Fst",0.00498876935808013,0,0.0287573686664173,0.0781547679643985
"224001","234000",229000.5,"Fst",0.00400703734037056,0,0.0304708095360064,0.0883207849162196
"225001","235000",230000.5,"Fst",0.00993314231136577,0,0.0131899065497531,0.0228737563480527
"226001","236000",231000.5,"Fst",0.023841059602649,0,0.0160921254428507,0.0262463330165335
"227001","237000",232000.5,"Fst",0.0243978243978243,0,0.0166334062697352,0.0282691268718579
"228001","238000",233000.5,"Fst",0.0255401394353559,0,0.0168106894374991,0.0263579355542316
"229001","239000",234000.5,"Fst",0.0248374152483742,0,0.0163950227123946,0.0270044442291624
"230001","240000",235000.5,"Fst",0.0245768947755701,0,0.0162372974142969,0.0267955591596707
"231001","241000",236000.5,"Fst",0.0232232232232231,0,0.0168435544818594,0.0276386858665341
"232001","242000",237000.5,"Fst",0.027841845140033,0,0.0196421039607397,0.0324264579583727
"233001","243000",238000.5,"Fst",0.0308230144391074,0,0.0228517033217576,0.0381371858116045
"234001","244000",239000.5,"Fst",0.014105541395261,0,0.0293202223638702,0.0728186294662027
"235001","245000",240000.5,"Fst",0.0221806400194049,0,0.0253729347676393,0.0649443405011489
"236001","246000",241000.5,"Fst",0.0091098353416188,0,0.0283022899953447,0.0804216776226107
"237001","247000",242000.5,"Fst",0.0613879655725895,0,0.0495426745761044,0.105011993118085
"238001","248000",243000.5,"Fst",0.0792306291304575,0,0.0599813550615729,0.132607785863141
"239001","249000",244000.5,"Fst",0.0802690375768137,0,0.061006905028413,0.134404737921787
"240001","250000",245000.5,"Fst",0.0800989576461275,0,0.0610995147374851,0.134411882690952
"241001","251000",246000.5,"Fst",0.0791616452711554,0,0.0610007572076963,0.132903323002755
"242001","252000",247000.5,"Fst",0.0786066416056401,0,0.0605704046577976,0.131919547964666
"243001","253000",248000.5,"Fst",0.0777885760257442,0,0.0598487120007188,0.130375446797101
"244001","254000",249000.5,"Fst",0.0868710392231584,0,0.0631643647514413,0.144685804204704
"245001","255000",250000.5,"Fst",0.0853019805444748,0,0.0635322006473469,0.139997751762458
"246001","256000",251000.5,"Fst",0.0852070508645504,0,0.0633646239161412,0.140206947524021
"247001","257000",252000.5,"Fst",0.0783598136423366,0,0.056143855752921,0.122344178110285
"248001","258000",253000.5,"Fst",0.020123067907113,0,0.0136111462195921,0.0210979574615938
"249001","259000",254000.5,"Fst",0.0196790601045922,0,0.0133510679328395,0.0206249848363539
"250001","260000",255000.5,"Fst",0.0200493305144468,0,0.0125861188881267,0.0194151220947336
"251001","261000",256000.5,"Fst",0.0234049864457256,0,0.0130907174500623,0.0227918697315066
"252001","262000",257000.5,"Fst",0.0220013401831584,0,0.0132974506588617,0.0230668972604458
"253001","263000",258000.5,"Fst",0.0198829559085457,0,0.0130220733190814,0.0242355763423096
"254001","264000",259000.5,"Fst",0.0306758976529512,0,0.0158150819026372,0.038687444725687
"255001","265000",260000.5,"Fst",0.0282460365241823,0,0.0168718162210484,0.0507858411917452
"256001","266000",261000.5,"Fst",0.0283922490874796,0,0.0172838442493101,0.0489856240763133
"257001","267000",262000.5,"Fst",0.022039904135974,0,0.0203274839557935,0.0581327018374775
"258001","268000",263000.5,"Fst",0.0223827993553301,0,0.023415980355939,0.0681976928775532
"259001","269000",264000.5,"Fst",0.0114671240708977,0,0.0363550525576555,0.107221313390979
"260001","270000",265000.5,"Fst",0.010405186001588,0,0.0377989406609565,0.112489358275235
"261001","271000",266000.5,"Fst",0.0254690382081687,0,0.0278980191017691,0.0749896788043928
"262001","272000",267000.5,"Fst",0.0265384355807519,0,0.0281042873113335,0.0762418097661651
"263001","273000",268000.5,"Fst",0.0291290387316878,0,0.0298817080837804,0.0817162753173963
"264001","274000",269000.5,"Fst",0.0219973879548349,0,0.0328871080378738,0.0950229377650826
"265001","275000",270000.5,"Fst",0.0216166384537747,0,0.0318647447863138,0.0918140203533463
"266001","276000",271000.5,"Fst",0.0634115934115935,0,0.0453133720336565,0.1807447102605
"267001","277000",272000.5,"Fst",0.0633450145674536,0,0.0453733857191785,0.180922458640919
"268001","278000",273000.5,"Fst",0.0561139833157951,0,0.0422104032215137,0.158854515230673
"269001","279000",274000.5,"Fst",0.0641258109550793,0,0.0472737352208602,0.172602591207242
"270001","280000",275000.5,"Fst",0.0662644290084337,0,0.0484744176614204,0.177218365810822
"271001","281000",276000.5,"Fst",0.0758322431888369,0,0.0494759427836806,0.180530161427358
"272001","282000",277000.5,"Fst",0.0718007625642437,0,0.047256212569611,0.164054514480409
"273001","283000",278000.5,"Fst",0.0718007625642437,0,0.047256212569611,0.164054514480409
"274001","284000",279000.5,"Fst",0.0720683125441041,0,0.0439280065550083,0.156155409653882
"275001","285000",280000.5,"Fst",0.0642403136643693,0,0.037333212284624,0.122659862985781
"276001","286000",281000.5,"Fst",0.0309528604610573,0,0.026170394654036,0.0817172568858909
"277001","287000",282000.5,"Fst",0.0313416806014383,0,0.0264536401263847,0.0825701100461483
"278001","288000",283000.5,"Fst",0.0341218714638295,0,0.0258963216127896,0.0433228498465686
"279001","289000",284000.5,"Fst",0.0233472338059494,0,0.0286757654386485,0.0668079238556486
"280001","290000",285000.5,"Fst",0.0181889651229274,0,0.0254562175313449,0.0743258138420965
"281001","291000",286000.5,"Fst",0.0180427071016206,0,0.0250569226875452,0.0724439517122444
"282001","292000",287000.5,"Fst",0.0161417679572314,0,0.0271784604714925,0.0808399243199653
"283001","293000",288000.5,"Fst",0.0159961901897386,0,0.0263574474439328,0.0788324420677362
"284001","294000",289000.5,"Fst",0.0109281897324203,0,0.0279804260265017,0.0804773730684327
"285001","295000",290000.5,"Fst",0.000391006842619723,0,0.0389386841350359,0.126669869349385
"286001","296000",291000.5,"Fst",0,0,0.0366541418494813,0.105503255116856
"287001","297000",292000.5,"Fst",0,0,0.036186622960744,0.10437401538319
"288001","298000",293000.5,"Fst",0,0,0.0380501704663459,0.109743739647277
"289001","299000",294000.5,"Fst",0.00507326295887811,0,0.0398497602095665,0.0911697830146663
"290001","3e+05",295000.5,"Fst",0.0150454824487974,0,0.0420529277537688,0.0956380846799982
"291001","301000",296000.5,"Fst",0.0153692262430126,0,0.0441326161849567,0.100546435761373
"292001","302000",297000.5,"Fst",0,0,0.0555944337004371,0.109461168732608
"293001","303000",298000.5,"Fst",0,0,0.0584348462762613,0.120979450726767
"294001","304000",299000.5,"Fst",0,0,0.0586384634734271,0.121811696347621
"295001","305000",300000.5,"Fst",0,0,0.0583850409250092,0.120909979561006
"296001","306000",301000.5,"Fst",0,0,0.0571793789450592,0.121574389352737
"297001","307000",302000.5,"Fst",0,0,0.0572459640491065,0.121465326078936
"298001","308000",303000.5,"Fst",0.000324135875799492,0,0.0558661670685291,0.119783457457526
"299001","309000",304000.5,"Fst",0,0,0.0596705771249377,0.134570557647481
"300001","310000",305000.5,"Fst",0,0,0.0618323403591713,0.141300217913617
"301001","311000",306000.5,"Fst",0,0,0.0586963021183946,0.133192081043501
"302001","312000",307000.5,"Fst",0.00820524081393648,0,0.0402985292559214,0.100036954915004
"303001","313000",308000.5,"Fst",0.0319495533368365,0,0.0176105525571548,0.0296410295871647
"304001","314000",309000.5,"Fst",0.0334986225895316,0,0.0183755596881449,0.0308923659285755
"305001","315000",310000.5,"Fst",0.0389244558258641,0,0.0212613573544287,0.0353722256402721
"306001","316000",311000.5,"Fst",0.0368484848484847,0,0.0202439247980782,0.0334520191055145
"307001","317000",312000.5,"Fst",0.0110485384821669,0,0.0489694469173914,0.10644046266779
"308001","318000",313000.5,"Fst",0.00405005564754735,0,0.0346598458097709,0.0731954047727946
"309001","319000",314000.5,"Fst",0.00575528585604157,0,0.0328869170675591,0.0685044971797345
"310001","320000",315000.5,"Fst",0.00363736428678629,0,0.0328149593854242,0.0674761590644419
"311001","321000",316000.5,"Fst",0.019425158641284,0,0.0332662376167373,0.0836642132484583
"312001","322000",317000.5,"Fst",0.0191845461918455,0,0.0329030203070024,0.0827766734239996
"313001","323000",318000.5,"Fst",0.0193947525342875,0,0.0333191852510167,0.0837925607156378
"314001","324000",319000.5,"Fst",0.0184696195343557,0,0.0317378501591504,0.0802235531987946
"315001","325000",320000.5,"Fst",0.0180656807609526,0,0.0310668184197621,0.0783816019978383
"316001","326000",321000.5,"Fst",0.0182788900597121,0,0.0314360379818466,0.079176942337017
"317001","327000",322000.5,"Fst",0.029993239369122,0,0.0246194035188997,0.0509231955722904
