"start","end","position","variable","value","Q1Fst","Q3Fst","maxFst"
"161001","171000",166000.5,"Fst",0.0237749624592229,0,0.0222553560258976,0.0396189645753665
"162001","172000",167000.5,"Fst",0.0225094218218584,0,0.0210519175458086,0.0374700686557968
"163001","173000",168000.5,"Fst",0.0113806801937698,0,0.0277661503392255,0.0656734651924291
"164001","174000",169000.5,"Fst",0.0113806801937698,0,0.0277661503392255,0.0656734651924291
"165001","175000",170000.5,"Fst",0.011248353096179,0,0.0272808489445036,0.0656734651924291
"166001","176000",171000.5,"Fst",0.00889088537392335,0,0.0320648176598061,0.108861311865543
"167001","177000",172000.5,"Fst",0.0104496649617676,0,0.0307171513416962,0.102449702195998
"168001","178000",173000.5,"Fst",0.00816465607641437,0,0.0294483202548078,0.0940726733835657
"169001","179000",174000.5,"Fst",0.00859783205159814,0,0.0280076126461451,0.0894933337021784
"170001","180000",175000.5,"Fst",0.00880205529366085,0,0.0308069485103942,0.0921807093184636
"171001","181000",176000.5,"Fst",0.00674567492328815,0,0.0325971988328037,0.103040354409584
"172001","182000",177000.5,"Fst",0.00688656203530336,0,0.0332573075973688,0.10514265052036
"173001","183000",178000.5,"Fst",0.0105997620430669,0,0.0315158938388341,0.0971934450932378
"174001","184000",179000.5,"Fst",0.0105472996138075,0,0.0299952873372927,0.0938682407699954
"175001","185000",180000.5,"Fst",0.0118003785418953,0,0.030808330916247,0.0917827196865504
"176001","186000",181000.5,"Fst",0.0133056404178485,0,0.0329110157550439,0.069797830925318
"177001","187000",182000.5,"Fst",0.0111407298464934,0,0.0352034902670421,0.0756756647387732
"178001","188000",183000.5,"Fst",0.012394439230028,0,0.0322612596476004,0.0832977804803892
"179001","189000",184000.5,"Fst",0.0105913905937551,0,0.0344714315466283,0.0786335344691793
"180001","190000",185000.5,"Fst",0.0114160035201859,0,0.0366153037081324,0.0741177424475263
"181001","191000",186000.5,"Fst",0.0173102957148271,0,0.0205652733130605,0.0339118385108952
"182001","192000",187000.5,"Fst",0.0162644602158477,0,0.018154527027506,0.0307039702633057
"183001","193000",188000.5,"Fst",0.0144088472580514,0,0.0185154968207867,0.0261119906638693
"184001","194000",189000.5,"Fst",0.0147550557117568,0,0.0195287982165115,0.029338061465721
"185001","195000",190000.5,"Fst",0.00163719485373315,0,0.0302546665003297,0.0842966224482691
"186001","196000",191000.5,"Fst",0,0,0.0426524571575476,0.132650693064428
"187001","197000",192000.5,"Fst",0.00109520173532862,0,0.0391569936498033,0.118195508207611
"188001","198000",193000.5,"Fst",0.0052638800617949,0,0.0384263178781784,0.116261358898525
"189001","199000",194000.5,"Fst",0.00546654440994865,0,0.0385743311196718,0.124147700151457
"190001","2e+05",195000.5,"Fst",0.00663140285120767,0,0.0373335054215743,0.117818492203748
"191001","201000",196000.5,"Fst",0.00676311192169998,0,0.0380897845217681,0.119860036544111
"192001","202000",197000.5,"Fst",0.0185984849368079,0,0.0302289399430255,0.0841895842894047
"193001","203000",198000.5,"Fst",0.00848177732890687,0,0.0264672648315069,0.0627782186416979
"194001","204000",199000.5,"Fst",0.0084547542120772,0,0.0262436376121987,0.0621616190832379
"195001","205000",200000.5,"Fst",0.0100657419367766,0,0.0268421270677257,0.066093843594947
"196001","206000",201000.5,"Fst",0.0139368136717235,0,0.0293682674573662,0.0690640530564045
"197001","207000",202000.5,"Fst",0.0137157564944212,0,0.0312392183151592,0.0751526553156988
"198001","208000",203000.5,"Fst",0.0120094222861021,0,0.0308137074658788,0.0723837774102887
"199001","209000",204000.5,"Fst",0.0122501662378653,0,0.0306631661952392,0.0721827205321018
"200001","210000",205000.5,"Fst",0.00755762115712688,0,0.0280749816172469,0.0667881502985749
"201001","211000",206000.5,"Fst",0.00847491040116244,0,0.0274131664184271,0.0649893617291919
"202001","212000",207000.5,"Fst",0,0,0.0370734173220587,0.0801667328126855
"203001","213000",208000.5,"Fst",0.00467079259413361,0,0.0332314634292891,0.129166519647625
"204001","214000",209000.5,"Fst",0.00786880386675304,0,0.0336186212138592,0.117509795882568
"205001","215000",210000.5,"Fst",0.00637142219465803,0,0.0308336482136707,0.104024756945358
"206001","216000",211000.5,"Fst",0.00627991164249064,0,0.0304228404560835,0.102629302888773
"207001","217000",212000.5,"Fst",0.00518168576265343,0,0.029325629341752,0.0978951135402433
"208001","218000",213000.5,"Fst",0.00169354524885623,0,0.0335698762450837,0.113131966437198
"209001","219000",214000.5,"Fst",0.00100364809165909,0,0.03063596430073,0.10220153008492
"210001","220000",215000.5,"Fst",0.0115512600527373,0,0.0277805133644004,0.0518613019923509
"211001","221000",216000.5,"Fst",0.0111540352602373,0,0.0240810549341014,0.0529535799559676
"212001","222000",217000.5,"Fst",0.0111540352602373,0,0.0243910025364799,0.0529535799559676
"213001","223000",218000.5,"Fst",0.0141758058230808,0,0.0229808948861012,0.0501969135622393
"214001","224000",219000.5,"Fst",0.0122665155510995,0,0.0240745133444651,0.0498088741753193
"215001","225000",220000.5,"Fst",0.0140266785681898,0,0.0232970732943934,0.0445629381799595
"216001","226000",221000.5,"Fst",0.014232143909497,0,0.0236315701333972,0.0451733893879042
"217001","227000",222000.5,"Fst",0.0158552617212238,0,0.0228474559607374,0.048393315159652
"218001","228000",223000.5,"Fst",0.0158552617212238,0,0.0228474559607374,0.048393315159652
"219001","229000",224000.5,"Fst",0.0372551100545497,0,0.0207045120072669,0.0441784869976359
"220001","230000",225000.5,"Fst",0.0366481236335826,0,0.0206332379098114,0.0459233802285121
"221001","231000",226000.5,"Fst",0.0420750862184066,0,0.0188307941334845,0.0327427540350907
"222001","232000",227000.5,"Fst",0.0382310991006644,0,0.0186952990129483,0.0308433689197498
"223001","233000",228000.5,"Fst",0.0361858027815325,0,0.0190312890072247,0.0320013474879188
"224001","234000",229000.5,"Fst",0.0356738387743051,0,0.0173905955917464,0.0295494202409097
"225001","235000",230000.5,"Fst",0.0506735019205392,0,0.0195492892965556,0.0373219249340621
"226001","236000",231000.5,"Fst",0.0403453269407431,0,0.0159600782193251,0.031267710450239
"227001","237000",232000.5,"Fst",0.0399263630949158,0,0.0157643898988597,0.0308881327816474
"228001","238000",233000.5,"Fst",0.0505140501531882,0,0.0158267124463522,0.0341339264389777
"229001","239000",234000.5,"Fst",0.0440088932806324,0,0.0182710444515344,0.0355674574003414
"230001","240000",235000.5,"Fst",0.0440988184030284,0,0.0178099891174791,0.0355083584866409
"231001","241000",236000.5,"Fst",0.0470332422055801,0,0.0188968729526855,0.0341764438303023
"232001","242000",237000.5,"Fst",0.0453375727433163,0,0.0176545154732765,0.0374554904410774
"233001","243000",238000.5,"Fst",0.0483383885354357,0,0.017526208895883,0.0336601620595538
"234001","244000",239000.5,"Fst",0.0502620646353552,0,0.0177120274710636,0.0320831733299201
"235001","245000",240000.5,"Fst",0.0418393552571497,0,0.0175356580119071,0.0366199262521546
"236001","246000",241000.5,"Fst",0.0396357903731969,0,0.0229040454855854,0.0494068589602645
"237001","247000",242000.5,"Fst",0.0359456943592357,0,0.0239278807423199,0.0520835587557339
"238001","248000",243000.5,"Fst",0.0222726908770626,0,0.0274434676877439,0.0587610149792235
"239001","249000",244000.5,"Fst",0.0221179062659931,0,0.0271645655232547,0.0581853370626119
"240001","250000",245000.5,"Fst",0.0224196098882737,0,0.0272828093555925,0.0581685030067548
"241001","251000",246000.5,"Fst",0.0211382611005905,0,0.0295201591984153,0.0544847028101724
"242001","252000",247000.5,"Fst",0.0219181015255597,0,0.0340615645851453,0.0611005036955878
"243001","253000",248000.5,"Fst",0.0135655156984115,0,0.033853039365974,0.0627346306583284
"244001","254000",249000.5,"Fst",0.00884227348365252,0,0.0329426823113681,0.0598146414260449
"245001","255000",250000.5,"Fst",0.00884227348365252,0,0.0330652561198778,0.0598668965089334
"246001","256000",251000.5,"Fst",0.0153319112366345,0,0.0232676267932875,0.0517533319734751
"247001","257000",252000.5,"Fst",0.0150821884264655,0,0.0226077450968557,0.0703371573138858
"248001","258000",253000.5,"Fst",0.0148609145066642,0,0.022367819948822,0.0693346424730669
"249001","259000",254000.5,"Fst",0.0155897721682714,0,0.0190924663066765,0.059098216076047
"250001","260000",255000.5,"Fst",0.0147193051847759,0,0.0197792002227087,0.0596693850079617
"251001","261000",256000.5,"Fst",0.0140970470396201,0,0.0178333629341979,0.0462955103161484
"252001","262000",257000.5,"Fst",0.01452108349623,0,0.0179201158648542,0.0448979500120217
"253001","263000",258000.5,"Fst",0.00966617932762981,0,0.0228271821595886,0.0649831050705501
"254001","264000",259000.5,"Fst",0.0140468482067782,0,0.0246504878873666,0.0708115246500995
"255001","265000",260000.5,"Fst",0.00766214501830953,0,0.0296634378279833,0.111268817105996
"256001","266000",261000.5,"Fst",0.00282448195438589,0,0.0315089075198097,0.113244672718341
"257001","267000",262000.5,"Fst",0.00306925526515478,0,0.0277254182998992,0.100427946843453
"258001","268000",263000.5,"Fst",0.00303364269960049,0,0.0274849925427284,0.0997128468398782
"259001","269000",264000.5,"Fst",0.000437298411867904,0,0.0335320484188566,0.115901165232626
"260001","270000",265000.5,"Fst",0.00213554259120186,0,0.0306457209897957,0.102801453002087
"261001","271000",266000.5,"Fst",0.00201075302234521,0,0.0290430734512604,0.0974245844869107
"262001","272000",267000.5,"Fst",0,0,0.0299732165848054,0.101542920249472
"263001","273000",268000.5,"Fst",0.0110823679255106,0,0.0285345690021775,0.071193194372138
"264001","274000",269000.5,"Fst",0.00830436768824361,0,0.0293038482665445,0.0702217742426344
"265001","275000",270000.5,"Fst",0.0172659230434018,0,0.0264223252704463,0.0524285635411804
"266001","276000",271000.5,"Fst",0.0139039533807859,0,0.0257374599796518,0.0526644106560366
"267001","277000",272000.5,"Fst",0.0148689549715746,0,0.0270050289551268,0.0563362316523546
"268001","278000",273000.5,"Fst",0.0136726489639273,0,0.0267974766162487,0.0552738043395153
"269001","279000",274000.5,"Fst",0.0123544442729502,0,0.0223189052673149,0.0512589827783011
"270001","280000",275000.5,"Fst",0.0112632671708697,0,0.0210061890602027,0.0568996252984693
"271001","281000",276000.5,"Fst",0.0143603371741432,0,0.0203967087721851,0.0542958185978781
"272001","282000",277000.5,"Fst",0.0129651300028629,0,0.0181910797563277,0.0525809686744144
"273001","283000",278000.5,"Fst",0.00137216157319531,0,0.0172731021370954,0.0415112633816705
"274001","284000",279000.5,"Fst",0.0237769916904148,0,0.0214085145131324,0.0404450751582059
"275001","285000",280000.5,"Fst",0.022605791043568,0,0.0235601265586781,0.0542995717926725
"276001","286000",281000.5,"Fst",0.0272587511640213,0,0.0230206992889707,0.0665594590136896
"277001","287000",282000.5,"Fst",0.0267679942587253,0,0.023138200932402,0.0660732470589729
"278001","288000",283000.5,"Fst",0.0274210013661166,0,0.0226538447395706,0.0625174636363922
"279001","289000",284000.5,"Fst",0.028851401737962,0,0.0237404151050015,0.0648487894661652
"280001","290000",285000.5,"Fst",0.027807649221274,0,0.0247985934942902,0.0637203972242643
"281001","291000",286000.5,"Fst",0.0271473807953269,0,0.0254728013826052,0.0673392372849331
"282001","292000",287000.5,"Fst",0.0289716548565768,0,0.0272167646882015,0.0702036713005849
"283001","293000",288000.5,"Fst",0.0407070055476711,0,0.0287797176795904,0.0714614563516596
"284001","294000",289000.5,"Fst",0.0239792559484021,0,0.0261657768463168,0.0673737960759355
"285001","295000",290000.5,"Fst",0.0279394592974647,0,0.0257033528321257,0.06506102447101
"286001","296000",291000.5,"Fst",0.0240928859419269,0,0.0284238659394393,0.0835116951362671
"287001","297000",292000.5,"Fst",0.0243517717741141,0,0.0295389276453323,0.0833282482617257
"288001","298000",293000.5,"Fst",0.0253682872981182,0,0.0274801506179426,0.0861268432062861
"289001","299000",294000.5,"Fst",0.0482782051170366,0,0.026900822266593,0.0623398757490791
"290001","3e+05",295000.5,"Fst",0.0398979465975348,0,0.0380273183112652,0.103454796665838
"291001","301000",296000.5,"Fst",0.040484095292378,0,0.0385390985376608,0.104916102762462
"292001","302000",297000.5,"Fst",0.0385344531211629,0,0.0361682968741329,0.100497767182189
"293001","303000",298000.5,"Fst",0.0336559303249345,0,0.0400225158318511,0.114932481583888
"294001","304000",299000.5,"Fst",0.0334123847167326,0,0.0397366276701409,0.113835153249142
"295001","305000",300000.5,"Fst",0.0328027199442554,0,0.0417421480969335,0.118190671262238
"296001","306000",301000.5,"Fst",0.0325861139922193,0,0.0407730400168112,0.11609924602252
"297001","307000",302000.5,"Fst",0.0339896257242532,0,0.0423816187072153,0.12119131821649
"298001","308000",303000.5,"Fst",0.0344826954421781,0,0.0467623236072728,0.131646030078577
"299001","309000",304000.5,"Fst",0.0142880696579044,0,0.0378503404620769,0.0854052588686158
"300001","310000",305000.5,"Fst",8.21141624487431e-05,0,0.0359853312308005,0.0983569772707303
"301001","311000",306000.5,"Fst",8.27637779402535e-05,0,0.0362629774537087,0.0990808698375522
"302001","312000",307000.5,"Fst",0.000186634989996937,0,0.0387936654110798,0.106789877910713
"303001","313000",308000.5,"Fst",0,0,0.0405981222804464,0.113741090129731
"304001","314000",309000.5,"Fst",0,0,0.041320174916184,0.115872700807199
"305001","315000",310000.5,"Fst",0,0,0.0425227059720887,0.119123898921879
"306001","316000",311000.5,"Fst",0,0,0.0429842508232289,0.121207791560502
"307001","317000",312000.5,"Fst",0,0,0.0433955856531592,0.122306069216824
"308001","318000",313000.5,"Fst",0.0144698401787248,0,0.0302961513714755,0.0731280060023359
"309001","319000",314000.5,"Fst",0.0172089548119629,0,0.0311861376443713,0.0738685743252395
"310001","320000",315000.5,"Fst",0.0414868457633422,0,0.031039846493137,0.0651592593089447
"311001","321000",316000.5,"Fst",0.0391526579193632,0,0.0297988098584476,0.0621295747040466
