"start","end","position","variable","value","Q1Fst","Q3Fst","maxFst"
"60001","70000",65000.5,"Fst",0.0868545011484603,0,0.038898281577534,0.0853075467286627
"61001","71000",66000.5,"Fst",0.0891309903293925,0,0.0406956309993449,0.0965179913801745
"62001","72000",67000.5,"Fst",0.0981764699832354,0,0.0334879290369315,0.0779543883897721
"63001","73000",68000.5,"Fst",0.0963608011502866,0,0.0329890301835394,0.0764875830061184
"64001","74000",69000.5,"Fst",0.0867702960897642,0,0.0321013959181705,0.0742468889267709
"65001","75000",70000.5,"Fst",0.0837674572632493,0,0.0300419925335399,0.071324569335281
"66001","76000",71000.5,"Fst",0.089436545327784,0,0.0344967927911079,0.0864696170847312
"67001","77000",72000.5,"Fst",0.0890557437333306,0,0.0345046841708652,0.086183597390494
"68001","78000",73000.5,"Fst",0.0905673744087678,0,0.0328250330253659,0.10737752956183
"69001","79000",74000.5,"Fst",0.0554736449817157,0,0.0290442923325369,0.111494526415993
"70001","80000",75000.5,"Fst",0.0570437287247971,0,0.0300585392693666,0.113915151515152
"71001","81000",76000.5,"Fst",0.0546075277918855,0,0.0278078164734292,0.0897140529660432
"72001","82000",77000.5,"Fst",0.0354965378945089,0,0.0349431958918931,0.110144753758735
"73001","83000",78000.5,"Fst",0.0363860348838889,0,0.0359662350787369,0.113308721385163
"74001","84000",79000.5,"Fst",0.0365998393819477,0,0.0361786503931857,0.11403514249536
"75001","85000",80000.5,"Fst",0.0370796700806673,0,0.0376939429227201,0.117777417670466
"76001","86000",81000.5,"Fst",0.0225196123673284,0,0.0369945600020593,0.10702822492268
"77001","87000",82000.5,"Fst",0.0204739310589834,0,0.0389449198988006,0.124077391845987
"78001","88000",83000.5,"Fst",0.0249364813781991,0,0.0355752101194186,0.103341467844986
"79001","89000",84000.5,"Fst",0.0250279498034093,0,0.0363346029028156,0.104914545294593
"80001","90000",85000.5,"Fst",0.0236666585228801,0,0.0351130178166283,0.101417512739721
"81001","91000",86000.5,"Fst",0.0118762088974854,0,0.0392562082842872,0.127961507406858
"82001","92000",87000.5,"Fst",0.0330840714840714,0,0.038305020112987,0.089251754213391
"83001","93000",88000.5,"Fst",0.0376619499671622,0,0.0357495750223263,0.0852600530817491
"84001","94000",89000.5,"Fst",0.0376147883124628,0,0.0357495750223263,0.0852600530817491
"85001","95000",90000.5,"Fst",0.0371745036572622,0,0.0341399588031123,0.0820313535897514
"86001","96000",91000.5,"Fst",0.0376097518520225,0,0.0344835981463736,0.08029325189676
"87001","97000",92000.5,"Fst",0.0492461857903763,0,0.0332721721963294,0.0793391116726888
"88001","98000",93000.5,"Fst",0.0492461857903763,0,0.0332721721963294,0.0793391116726888
"89001","99000",94000.5,"Fst",0.0664653653977498,0,0.029711447431431,0.0728943872367797
"90001","1e+05",95000.5,"Fst",0.0710203618196957,0,0.0315977042919045,0.0756558283565582
"91001","101000",96000.5,"Fst",0.0711239979532662,0,0.031276263183213,0.0756558283565582
"92001","102000",97000.5,"Fst",0.0706171609971677,0,0.030164612459566,0.067253506727191
"93001","103000",98000.5,"Fst",0.0666797162644595,0,0.0358584723954175,0.0918604972757696
"94001","104000",99000.5,"Fst",0.0689051994837119,0,0.0372097732662602,0.0946834288320648
"95001","105000",100000.5,"Fst",0.0666079305715382,0,0.0269064438506392,0.0720574539723478
"96001","106000",101000.5,"Fst",0.0663347085882298,0,0.0277107989733835,0.0731349368120668
"97001","107000",102000.5,"Fst",0.0499323998299248,0,0.0312202041972524,0.0900544736927943
"98001","108000",103000.5,"Fst",0.0499323998299248,0,0.0311745202475288,0.0900544736927943
"99001","109000",104000.5,"Fst",0.0427665415624132,0,0.0300400423454976,0.0964718001545195
"100001","110000",105000.5,"Fst",0.0428118342366935,0,0.0299607508120685,0.0974035233268087
"101001","111000",106000.5,"Fst",0.0429073406824989,0,0.0307178773423315,0.0998556157524537
"102001","112000",107000.5,"Fst",0.0428631323538595,0,0.0306875853279255,0.0998556157524537
"103001","113000",108000.5,"Fst",0.0402983242281014,0,0.033617544935045,0.0974085649720926
"104001","114000",109000.5,"Fst",0.0402983242281014,0,0.033617544935045,0.0974085649720926
"105001","115000",110000.5,"Fst",0.0301965056692088,0,0.0423011593747189,0.12977612229853
"106001","116000",111000.5,"Fst",0.0285535106973155,0,0.0421874417338621,0.127706281963209
"107001","117000",112000.5,"Fst",0.0501156515034697,0,0.0424027220571142,0.113578088578088
"108001","118000",113000.5,"Fst",0.0435317732819186,0,0.0340196715269764,0.0962066830647726
"109001","119000",114000.5,"Fst",0.0290777517371819,0,0.0359399209593084,0.0904181327223632
"110001","120000",115000.5,"Fst",0.0116335924645443,0,0.0393729188323191,0.0892297373399902
"111001","121000",116000.5,"Fst",0.0116515218232522,0,0.0393135112538501,0.0893603538521983
"112001","122000",117000.5,"Fst",0.019826745956128,0,0.0337428475002298,0.0736434230135697
"113001","123000",118000.5,"Fst",0.0215095278264443,0,0.0333212344217623,0.0722535465101313
"114001","124000",119000.5,"Fst",0.0512983634471668,0,0.0279822368243825,0.0683110171482263
"115001","125000",120000.5,"Fst",0.050927404207363,0,0.0278078009354626,0.0678882791032325
"116001","126000",121000.5,"Fst",0.0508400627953269,0,0.0283394014209069,0.0684274306073221
"117001","127000",122000.5,"Fst",0.0465206042165438,0,0.0317480073816286,0.0825514837110809
"118001","128000",123000.5,"Fst",0.0490562329339258,0,0.0335077936912546,0.0887586628618019
"119001","129000",124000.5,"Fst",0.0474418160516816,0,0.0350124212899794,0.0915192666538954
"120001","130000",125000.5,"Fst",0.0654109522982853,0,0.0323426361310487,0.0698509190910407
"121001","131000",126000.5,"Fst",0.0653897726872698,0,0.0368648597242914,0.077583235111466
"122001","132000",127000.5,"Fst",0.066396193338342,0,0.0385653173294953,0.0867683613418599
"123001","133000",128000.5,"Fst",0.0646203260218372,0,0.0390815034318165,0.0897379743099886
"124001","134000",129000.5,"Fst",0.049704780235618,0,0.0350267931751483,0.101166216928755
"125001","135000",130000.5,"Fst",0.0499911157662417,0,0.0352303428947611,0.101749427567834
"126001","136000",131000.5,"Fst",0.0497162116995125,0,0.0349218011643046,0.101402006071827
"127001","137000",132000.5,"Fst",0.0573054488547446,0,0.0338224832047939,0.0939434910729763
"128001","138000",133000.5,"Fst",0.0642474511836876,0,0.0338874021922243,0.097452981427175
"129001","139000",134000.5,"Fst",0.0596989633173844,0,0.031236277680383,0.096727631343016
"130001","140000",135000.5,"Fst",0.0623690773655734,0,0.0310604532243658,0.0975197620780028
"131001","141000",136000.5,"Fst",0.0659248737373737,0,0.0300013736498511,0.103841827680156
"132001","142000",137000.5,"Fst",0.0675148789971338,0,0.028825049142369,0.0969379559762038
"133001","143000",138000.5,"Fst",0.0686283489809937,0,0.0297274641560494,0.0948846432398774
"134001","144000",139000.5,"Fst",0.0868164284093488,0,0.0271275523105937,0.0739140894389351
"135001","145000",140000.5,"Fst",0.0852908648529086,0,0.0262040409855196,0.0719043275565014
"136001","146000",141000.5,"Fst",0.088600384616354,0,0.028351065427501,0.0909332347459991
"137001","147000",142000.5,"Fst",0.0915571904011211,0,0.0257186992017579,0.0887553893622673
"138001","148000",143000.5,"Fst",0.0877602844083291,0,0.02283551202111,0.0808855364035413
"139001","149000",144000.5,"Fst",0.0984890892127998,0,0.02524873332168,0.0788422085451789
"140001","150000",145000.5,"Fst",0.116583805526061,0,0.02731445391266,0.0778066762098697
"141001","151000",146000.5,"Fst",0.114612610371844,0,0.0254249379865932,0.0806734807924576
"142001","152000",147000.5,"Fst",0.119112573825689,0,0.027369174632514,0.0836314590996671
"143001","153000",148000.5,"Fst",0.108764086623943,0,0.0265788133850066,0.0845531779564761
"144001","154000",149000.5,"Fst",0.0835844541072572,0,0.0301076289225351,0.094974482539364
"145001","155000",150000.5,"Fst",0.0847863601849934,0,0.0309377147452684,0.0974508715291343
"146001","156000",151000.5,"Fst",0.0712624483384422,0,0.0337252760808411,0.0739057665584141
"147001","157000",152000.5,"Fst",0.0678843487218972,0,0.0317685532529775,0.068445408376907
"148001","158000",153000.5,"Fst",0.0815933161684862,0,0.0321694822817455,0.0662000348883574
"149001","159000",154000.5,"Fst",0.0822784731069974,0,0.0320311555645842,0.0666799894686423
"150001","160000",155000.5,"Fst",0.0442267774560091,0,0.0346441947186988,0.0708238160499467
"151001","161000",156000.5,"Fst",0.0515789035294268,0,0.0366126625193619,0.0727341519623018
"152001","162000",157000.5,"Fst",0.0529739152420017,0,0.0383031526885524,0.0757780354179454
"153001","163000",158000.5,"Fst",0.0563910655336627,0,0.0333539532484607,0.0656857867178431
"154001","164000",159000.5,"Fst",0.0607831820835324,0,0.0267954851398577,0.0519116150603286
"155001","165000",160000.5,"Fst",0.0603353651642747,0,0.0260467917233971,0.0504112370524585
"156001","166000",161000.5,"Fst",0.0685085732772565,0,0.0238449596727325,0.0504441151972166
"157001","167000",162000.5,"Fst",0.0674742408698866,0,0.0239293640726217,0.0495095473593887
"158001","168000",163000.5,"Fst",0.0496425287496,0,0.0252450389124302,0.0575580975316075
"159001","169000",164000.5,"Fst",0.0424788166020392,0,0.0264974903944815,0.0610628443390193
"160001","170000",165000.5,"Fst",0.0553151423739658,0,0.0233815966455685,0.0514612347845158
"161001","171000",166000.5,"Fst",0.0194277780076596,0,0.0230981140570086,0.0412428073265997
"162001","172000",167000.5,"Fst",0.0218487816501336,0,0.0207336050438807,0.0389087602756167
"163001","173000",168000.5,"Fst",0.0235543630341993,0,0.0218724247296498,0.0431527306101697
"164001","174000",169000.5,"Fst",0.0321868659375462,0,0.0239316741678863,0.0532632788105292
"165001","175000",170000.5,"Fst",0.0318954916785371,0,0.024107370210225,0.053564243855506
"166001","176000",171000.5,"Fst",0.0296982894139293,0,0.0231548660646471,0.0506477752807279
"167001","177000",172000.5,"Fst",0.0405207391435396,0,0.0238788391940168,0.0474413409530803
"168001","178000",173000.5,"Fst",0.0405754831628053,0,0.0242275433033217,0.0480666883892689
"169001","179000",174000.5,"Fst",0.0405085204632203,0,0.0226136106838507,0.0522572114735962
"170001","180000",175000.5,"Fst",0.035886021654958,0,0.0217585682610271,0.0445351492250804
"171001","181000",176000.5,"Fst",0.02732314884381,0,0.0239752089516233,0.0422730241145501
"172001","182000",177000.5,"Fst",0.0257411333375314,0,0.0244513788202223,0.0444886665667125
"173001","183000",178000.5,"Fst",0.0258265672054739,0,0.025015974908072,0.0448439936104275
"174001","184000",179000.5,"Fst",0.0145339777969057,0,0.0270018693262841,0.0529892601535553
"175001","185000",180000.5,"Fst",0.0122347796239558,0,0.027397653942875,0.0507953596117044
"176001","186000",181000.5,"Fst",0.0166211188304632,0,0.0243663754390063,0.0514040183143977
"177001","187000",182000.5,"Fst",0.00203957623312467,0,0.0290804285979838,0.0598172785505003
"178001","188000",183000.5,"Fst",0.00114967000212907,0,0.0280438345696268,0.0529132886734127
"179001","189000",184000.5,"Fst",0.0019251336898396,0,0.0303131101375735,0.0619171176514197
"180001","190000",185000.5,"Fst",0.00270783069030944,0,0.0298626074727346,0.0820579091283665
"181001","191000",186000.5,"Fst",0.013903017972194,0,0.0274521970061542,0.0756617372132901
"182001","192000",187000.5,"Fst",0.0130180457228104,0,0.0284331022666178,0.0765636620079497
"183001","193000",188000.5,"Fst",0.0130049415640442,0,0.0284324732291326,0.0765636620079497
"184001","194000",189000.5,"Fst",0.0132890393747737,0,0.0272993077927646,0.0749265647360097
"185001","195000",190000.5,"Fst",0.00871119052937241,0,0.0264244167782772,0.0692257354580917
"186001","196000",191000.5,"Fst",0.0157699772103176,0,0.0266266838565931,0.0695257279759705
"187001","197000",192000.5,"Fst",0.0187587106722418,0,0.0300703235430701,0.0651557075268885
"188001","198000",193000.5,"Fst",0.0200889747368361,0,0.028166634325322,0.0784549983901687
"189001","199000",194000.5,"Fst",0.0200238647837091,0,0.0284888649375763,0.0796825813559017
"190001","2e+05",195000.5,"Fst",0.0204689846367102,0,0.0263255627184656,0.0950310559006209
"191001","201000",196000.5,"Fst",0.0119682029046322,0,0.0264666173293861,0.0960228049037996
"192001","202000",197000.5,"Fst",0.0132516858853686,0,0.0263372332539215,0.100274474232345
"193001","203000",198000.5,"Fst",0.00646950110408939,0,0.0356311205050854,0.107315914662886
"194001","204000",199000.5,"Fst",0.00539551655212955,0,0.0341871880022938,0.104095784095784
"195001","205000",200000.5,"Fst",0.00716082952554031,0,0.0334921015116864,0.102827610313869
"196001","206000",201000.5,"Fst",0.00372294391802264,0,0.0335350215374377,0.103192779631384
"197001","207000",202000.5,"Fst",0.000671521256506047,0,0.0334760542937916,0.101167948021127
"198001","208000",203000.5,"Fst",0.000493529220673805,0,0.032747545820807,0.0957579171040167
"199001","209000",204000.5,"Fst",0.000523798908120154,0,0.0334554993632825,0.0919326072129091
"200001","210000",205000.5,"Fst",0,0,0.0323334046661997,0.0891689887379542
"201001","211000",206000.5,"Fst",0.000610068377525752,0,0.0330825649439032,0.0909931182014488
"202001","212000",207000.5,"Fst",0,0,0.0357002422920595,0.0837593586687596
"203001","213000",208000.5,"Fst",0.0100155282735308,0,0.0251707731802811,0.0673475704116374
"204001","214000",209000.5,"Fst",0.0175406433088892,0,0.0208257097721814,0.064140694354471
"205001","215000",210000.5,"Fst",0.0164222538041469,0,0.0211159502520626,0.0687515726661634
"206001","216000",211000.5,"Fst",0.0205424739195231,0,0.0201130085977907,0.0499245675640525
"207001","217000",212000.5,"Fst",0.0171146953405018,0,0.0208006672099083,0.0450134616486223
"208001","218000",213000.5,"Fst",0.0179766382894477,0,0.0216677653985516,0.0467149578780204
"209001","219000",214000.5,"Fst",0.0172740167633786,0,0.0214328079280868,0.0523258298455312
"210001","220000",215000.5,"Fst",0.0185678440455511,0,0.0232239406671044,0.0567551622418877
"211001","221000",216000.5,"Fst",0.0179059036201894,0,0.0230448800669381,0.0556712227166772
"212001","222000",217000.5,"Fst",0.0100835623352586,0,0.027576263160213,0.065778659233848
"213001","223000",218000.5,"Fst",0.00887606411189912,0,0.026939513488748,0.0612472502174246
"214001","224000",219000.5,"Fst",0.0026711234258403,0,0.0247335292426725,0.0554985009603917
"215001","225000",220000.5,"Fst",0.00210404957486654,0,0.0238396958036693,0.0492541480694391
"216001","226000",221000.5,"Fst",0,0,0.0226589357753543,0.0509148895697329
"217001","227000",222000.5,"Fst",0.00588023088023093,0,0.0103711016713848,0.0190896285862554
"218001","228000",223000.5,"Fst",0.00142649903288194,0,0.0311928898372883,0.0827258789036233
"219001","229000",224000.5,"Fst",0.000890975636807179,0,0.0328007659669381,0.0860275563457017
"220001","230000",225000.5,"Fst",0.00133316488289692,0,0.0317460585569933,0.0837900397474866
"221001","231000",226000.5,"Fst",0.0013615473469486,0,0.0324111817377646,0.0855168217246182
"222001","232000",227000.5,"Fst",0.00678669601690918,0,0.0282970748765438,0.0758595611099155
"223001","233000",228000.5,"Fst",0.0208236469676576,0,0.027449819372863,0.0713745089323258
"224001","234000",229000.5,"Fst",0.0221469055824883,0,0.0244656328142763,0.0669921190154301
"225001","235000",230000.5,"Fst",0.0226825810582155,0,0.0247630120692845,0.0639740940418604
"226001","236000",231000.5,"Fst",0.0225182366000635,0,0.0248423484078251,0.064022317076168
"227001","237000",232000.5,"Fst",0.0236461982912289,0,0.0269581730914647,0.0684939680277833
"228001","238000",233000.5,"Fst",0.0419772337439577,0,0.0204468294829457,0.0750255389205061
"229001","239000",234000.5,"Fst",0.044484241412455,0,0.0187833902568939,0.0589705219483039
"230001","240000",235000.5,"Fst",0.0445362871570461,0,0.018351036001123,0.0596157221166477
"231001","241000",236000.5,"Fst",0.0554286225082685,0,0.0218647312837133,0.0633375777675863
"232001","242000",237000.5,"Fst",0.0777701742380374,0,0.0295973023638573,0.0729975534279265
"233001","243000",238000.5,"Fst",0.0714033539276259,0,0.0312547224046457,0.0768922291338591
"234001","244000",239000.5,"Fst",0.0716404142895817,0,0.0324804828716071,0.079591284431586
"235001","245000",240000.5,"Fst",0.0783363875388414,0,0.0332885436530637,0.0777125215613469
"236001","246000",241000.5,"Fst",0.0847001438065996,0,0.0325835103636293,0.074787763347999
"237001","247000",242000.5,"Fst",0.0833099908738514,0,0.0335183010931762,0.0810790273556231
"238001","248000",243000.5,"Fst",0.0852114929289052,0,0.0346489335784433,0.0785462397130968
"239001","249000",244000.5,"Fst",0.0921320296146444,0,0.0380919570212677,0.0943225526245081
"240001","250000",245000.5,"Fst",0.0930697297066484,0,0.0383017327315051,0.0953360722108414
"241001","251000",246000.5,"Fst",0.0891604285053326,0,0.0352974514019595,0.0909115737464775
"242001","252000",247000.5,"Fst",0.0671444877131732,0,0.0327201307285235,0.076803577595542
"243001","253000",248000.5,"Fst",0.0644428152492669,0,0.0321142744398805,0.080966053505257
"244001","254000",249000.5,"Fst",0.0629293122318156,0,0.0318799882613878,0.0786387420021929
"245001","255000",250000.5,"Fst",0.0660930892702983,0,0.0281608724515098,0.0749274792839227
"246001","256000",251000.5,"Fst",0.049460048455629,0,0.0258253025409859,0.0567316705962559
"247001","257000",252000.5,"Fst",0.0434979506819863,0,0.0228358905254641,0.0455316453953437
"248001","258000",253000.5,"Fst",0.0304106742768453,0,0.029944485457108,0.0543943837198969
"249001","259000",254000.5,"Fst",0.0307215699663017,0,0.0304750872228077,0.0550400143871955
"250001","260000",255000.5,"Fst",0.0340640183969437,0,0.0277983327723163,0.052120995554978
"251001","261000",256000.5,"Fst",0.0305214305214306,0,0.0269544615669798,0.0495659618524269
"252001","262000",257000.5,"Fst",0.0307094474153298,0,0.0280257478532423,0.0520506434205064
"253001","263000",258000.5,"Fst",0.0263418191227235,0,0.0307067579375277,0.0433817032083271
"254001","264000",259000.5,"Fst",0.0296319055364781,0,0.0286777216018203,0.0401591734953956
"255001","265000",260000.5,"Fst",0.0172626631063951,0,0.0298701116122046,0.0439594348998228
"256001","266000",261000.5,"Fst",0.0193673283467588,0,0.0269070566325917,0.0410639072923069
"257001","267000",262000.5,"Fst",0.0206932427271411,0,0.0254145689085715,0.0404580296438593
"258001","268000",263000.5,"Fst",0.0232114584483964,0,0.0196744262427621,0.0328020657109787
"259001","269000",264000.5,"Fst",0.0513874657796975,0,0.0237491293969627,0.055298318359825
"260001","270000",265000.5,"Fst",0.0311464235854479,0,0.0303199888905823,0.0819492132800544
"261001","271000",266000.5,"Fst",0.0341816457605931,0,0.032043503655007,0.0845911687097097
"262001","272000",267000.5,"Fst",0.0341816457605931,0,0.032043503655007,0.0845911687097097
"263001","273000",268000.5,"Fst",0.0342174081981027,0,0.0331890188948534,0.0862460949224481
"264001","274000",269000.5,"Fst",0.0278896456420886,0,0.0293926458997116,0.0771870794078062
"265001","275000",270000.5,"Fst",0.0211570247933885,0,0.0317759685006026,0.0751716751716752
"266001","276000",271000.5,"Fst",0.0204670066331812,0,0.0326601935865684,0.0766743266844381
"267001","277000",272000.5,"Fst",0.0207298374731677,0,0.0314334653798619,0.074216884644168
"268001","278000",273000.5,"Fst",0.0209779946439974,0,0.0325109792360618,0.0757648776925886
"269001","279000",274000.5,"Fst",0,0,0.0305931092330452,0.0754782122205904
"270001","280000",275000.5,"Fst",0.00293990488543028,0,0.0354841212023026,0.0947722319412817
"271001","281000",276000.5,"Fst",0.00198550898683003,0,0.036477060344184,0.0953351655351909
"272001","282000",277000.5,"Fst",0.00193191555659422,0,0.0354329717092351,0.0927599041780435
"273001","283000",278000.5,"Fst",0.00253435659468138,0,0.0363117784176873,0.0911372305861798
"274001","284000",279000.5,"Fst",0.00252292119686159,0,0.0246479493151325,0.0873833582192777
"275001","285000",280000.5,"Fst",0.0348289445116465,0,0.018851376588293,0.0475336141830107
"276001","286000",281000.5,"Fst",0.0348289445116465,0,0.018851376588293,0.0475336141830107
"277001","287000",282000.5,"Fst",0.0352046412665687,0,0.0194584229778454,0.047377524415631
"278001","288000",283000.5,"Fst",0.0335781384961713,0,0.0304044709636113,0.0745462454031398
"279001","289000",284000.5,"Fst",0.0333027062776586,0,0.0301093674820374,0.0738714733542319
"280001","290000",285000.5,"Fst",0.0363795580924177,0,0.0314415592817994,0.0819125376253529
"281001","291000",286000.5,"Fst",0.0343219960482075,0,0.0299588582883426,0.0809772831862109
"282001","292000",287000.5,"Fst",0.031987987624835,0,0.0310076070940365,0.0805611696621349
"283001","293000",288000.5,"Fst",0.0314322073861617,0,0.0294590697784368,0.0850811001632721
"284001","294000",289000.5,"Fst",0.0321911069263565,0,0.0316299361882108,0.0920808034993317
"285001","295000",290000.5,"Fst",0.0210391831103598,0,0.0346944580905884,0.092484094443659
"286001","296000",291000.5,"Fst",0.0206680983058936,0,0.0340977530332048,0.090900753175287
"287001","297000",292000.5,"Fst",0.0190290093343755,0,0.0325575737239129,0.0846862873337692
"288001","298000",293000.5,"Fst",0.0115701380706367,0,0.0226825270316474,0.0559161093221038
"289001","299000",294000.5,"Fst",0.010926245784718,0,0.0223891498948747,0.0555193367942372
"290001","3e+05",295000.5,"Fst",0,0,0.0271469945794859,0.0554221002059025
"291001","301000",296000.5,"Fst",0,0,0.0275069528951325,0.0597592145621708
"292001","302000",297000.5,"Fst",0,0,0.0399119539444969,0.0837234278418195
"293001","303000",298000.5,"Fst",0,0,0.0446470687144717,0.0963954025509978
"294001","304000",299000.5,"Fst",0,0,0.0428760402493051,0.0919196339607227
"295001","305000",300000.5,"Fst",0,0,0.0428760402493051,0.0918296245269673
"296001","306000",301000.5,"Fst",0,0,0.0406277724472823,0.0936038033391202
"297001","307000",302000.5,"Fst",0,0,0.039253493480765,0.0944805105439275
"298001","308000",303000.5,"Fst",0,0,0.0412762139003028,0.0990607572182547
"299001","309000",304000.5,"Fst",3.43134101095099e-05,0,0.0392492453369859,0.0926059452348776
"300001","310000",305000.5,"Fst",0.00476612390919118,0,0.0369541575135698,0.090171875443217
"301001","311000",306000.5,"Fst",0.0131672226855714,0,0.0351810122517789,0.0866268715253031
"302001","312000",307000.5,"Fst",0.019814102754192,0,0.0274602254338365,0.0742380166993767
"303001","313000",308000.5,"Fst",0.0250885527835792,0,0.0250220646336848,0.0600593191703896
"304001","314000",309000.5,"Fst",0.0264205779452065,0,0.025779208704259,0.0611843065671772
"305001","315000",310000.5,"Fst",0.0255938458339831,0,0.0265514362117782,0.0606003039513676
"306001","316000",311000.5,"Fst",0.0250769255553944,0,0.023716053290477,0.0545837085134232
